,chance_of_playing_next_round,chance_of_playing_this_round,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,id,in_dreamteam,news,news_added,now_cost,photo,points_per_game,second_name,selected_by_percent,special,squad_number,status,team,team_code,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index
160,,,20310,0,0,-2,2,0,1,0.0,0.0,0,Willy,0.0,112,False,,,48,20310.jpg,0.0,Caballero,0.2,False,,a,6,8,0,3387,40,11634,97,0.0,0.0,Caballero,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
161,100.0,100.0,47431,0,0,2,-2,3,3,3.0,3.0,2,Willian,3.0,113,False,,2019-12-04T22:00:11.458677Z,72,47431.jpg,4.2,Borges Da Silva,5.8,False,,a,6,8,96,870829,15459,570876,44220,0.4,13.3,Willian,1708,4,5,7,18,0,0,0,2,0,0,14,415,474.4,714.9,592.0,178.2
162,100.0,100.0,49579,0,0,-2,2,0,3,0.0,0.0,0,Pedro,0.0,114,False,,2019-08-24T13:30:14.550162Z,68,49579.jpg,2.0,Rodríguez Ledesma,1.1,False,,a,6,8,10,124092,202,267039,517,0.0,1.5,Pedro,310,0,0,1,6,0,0,0,0,0,0,0,40,64.2,113.3,153.0,33.1
163,0.0,0.0,126187,0,0,-2,2,0,3,0.0,0.0,0,Ruben,0.0,115,False,Achilles injury - Unknown return date,2019-06-25T11:30:07.068350Z,63,126187.jpg,0.0,Loftus-Cheek,0.1,False,,i,6,8,0,987,32,5322,30,0.0,0.0,Loftus-Cheek,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
164,100.0,100.0,209046,0,0,-7,7,0,3,4.0,4.0,5,Callum,4.0,116,False,,2019-11-22T14:00:21.035255Z,53,209046.jpg,2.7,Hudson-Odoi,0.8,False,,a,6,8,43,318122,8816,282674,3064,0.8,8.1,Hudson-Odoi,678,1,4,2,10,0,0,0,1,0,0,3,159,196.0,302.5,311.0,80.7
165,100.0,100.0,88894,0,0,-4,4,0,3,1.2,1.2,1,Ross,1.2,117,False,,2019-10-19T16:00:15.801912Z,56,88894.jpg,1.6,Barkley,1.2,False,,a,6,8,14,73416,236,456477,560,0.2,2.5,Barkley,471,0,0,2,7,0,0,0,0,0,0,0,60,89.4,158.1,203.0,45.1
166,100.0,100.0,85955,0,0,-1,1,1,3,5.8,5.8,10,Jorge Luiz,5.8,118,False,,2019-11-02T20:00:14.959095Z,49,85955.jpg,3.4,Frello Filho,4.0,False,,a,6,8,75,548475,39131,557322,8455,1.2,15.3,Jorginho,1693,4,3,4,25,0,0,0,8,0,0,9,412,480.6,326.1,156.0,96.6
167,100.0,100.0,116594,0,0,0,0,0,3,1.5,1.5,2,N'Golo,1.5,119,False,,2020-01-12T11:30:16.542381Z,50,116594.jpg,2.9,Kanté,4.1,False,,a,6,8,46,402707,3617,643712,5979,0.3,9.2,Kanté,1282,3,0,2,18,0,0,0,3,0,0,2,228,347.6,356.9,179.0,88.5
168,0.0,0.0,199598,0,0,-1,1,0,3,0.0,0.0,0,Ethan,0.0,121,False,Joined RB Leipzig on loan until the end of the season on 22/7. - Expected back 01 Jul,2019-07-22T13:30:07.199042Z,44,199598.jpg,0.0,Ampadu,0.0,False,,n,6,8,0,1418,29,2296,38,0.0,0.0,Ampadu,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
169,0.0,0.0,176413,0,0,-6,6,1,3,0.0,0.0,0,Christian,0.8,431,False,Tendon Injury - Expected back 17 Feb,2020-01-05T22:00:20.602971Z,69,176413.jpg,4.4,Pulisic,3.8,False,,i,6,8,70,1404883,129,1785009,12212,0.1,10.1,Pulisic,1069,5,3,3,19,0,0,0,0,0,0,5,217,335.6,271.9,719.0,132.7
170,100.0,100.0,91651,0,0,-2,2,0,3,0.5,0.5,2,Mateo,0.5,432,False,,2019-12-22T17:30:15.716801Z,53,91651.jpg,2.4,Kovacic,0.9,False,,a,6,8,50,118361,727,145675,1709,0.1,9.4,Kovacic,1392,1,3,2,24,0,0,0,6,0,0,4,331,359.2,324.4,141.0,82.3
171,100.0,100.0,103192,0,0,-3,3,0,2,0.2,0.2,0,Kurt,0.2,459,False,,2019-09-28T16:00:17.677906Z,47,103192.jpg,1.9,Zouma,1.7,False,,a,6,8,37,148536,488,254606,5221,0.0,7.9,Zouma,1668,0,0,3,26,1,0,0,3,0,0,1,281,376.0,30.3,127.0,52.9
172,50.0,100.0,173879,-1,1,7,-7,4,4,2.2,4.5,5,Tammy,4.5,460,False,Ankle injury - 50% chance of playing,2020-01-21T23:30:22.698309Z,77,173879.jpg,5.6,Abraham,27.1,False,,d,6,8,128,5282319,16416,3771504,370758,0.6,16.6,Abraham,1829,13,5,7,24,1,0,0,2,0,0,20,393,569.8,254.5,1038.0,185.4
173,,,94245,0,0,-4,4,0,4,0.5,0.5,1,Michy,0.5,461,False,,,66,94245.jpg,1.8,Batshuayi,0.5,False,,a,6,8,25,91993,1905,127671,623,0.1,3.8,Batshuayi,139,1,2,0,6,0,0,0,0,0,0,1,58,61.8,39.0,165.0,26.1
174,0.0,0.0,167767,-1,1,-3,3,0,3,0.0,0.0,0,Robert Kenedy,0.0,462,False,Joined Getafe on loan until the end of the season on 2/9. - Expected back 01 Jul,2019-09-02T23:30:15.527764Z,52,167767.jpg,0.0,Nunes do Nascimento,0.0,False,,n,6,8,0,867,4,4541,14,0.0,0.0,Kenedy,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
175,100.0,100.0,184341,-1,1,1,-1,0,3,2.5,2.5,1,Mason,2.5,463,False,,2019-11-05T22:00:17.579402Z,61,184341.jpg,3.7,Mount,15.4,False,,a,6,8,89,3736009,6873,2908830,70916,0.4,14.6,Mount,1889,5,3,7,26,0,0,0,3,0,0,6,330,421.8,576.5,706.0,170.6
176,75.0,75.0,225796,0,0,0,0,1,2,3.8,3.8,0,Reece,5.0,506,False,Knee injury - 75% chance of playing,2020-01-18T19:30:18.538805Z,50,225796.jpg,3.2,James,0.6,False,,d,6,8,39,84850,1350,53955,3986,1.0,7.8,James,675,0,2,3,7,0,0,0,1,0,0,5,200,174.8,175.1,83.0,43.4
177,100.0,100.0,194794,0,0,0,0,2,2,0.0,0.0,0,Fikayo,0.0,529,False,,2020-01-03T16:00:15.512513Z,45,194794.jpg,3.4,Tomori,2.4,False,,a,6,8,47,809212,1238,683107,11710,0.0,10.4,Tomori,1228,1,0,4,16,0,0,0,3,0,0,7,255,318.2,65.4,77.0,46.3
178,100.0,100.0,243568,0,0,0,0,0,3,0.0,0.0,0,Billy,0.0,533,False,,2020-01-03T16:00:15.525594Z,45,243568.jpg,1.0,Gilmour,0.0,False,,a,6,8,2,2663,34,2335,40,0.0,0.4,Gilmour,9,0,0,0,1,0,0,0,0,0,0,0,5,2.8,12.6,0.0,1.5
179,0.0,0.0,209036,0,0,0,0,0,2,0.0,0.0,0,Addji Keaninkin Marc-Israel,0.0,545,False,Joined Swansea City on loan until the end of the season on 10/1. - Expected back 01 Jul,2020-01-10T11:00:15.069169Z,40,209036.jpg,0.0,Guehi,0.1,False,,n,6,8,0,6561,45,6160,232,0.0,0.0,Guehi,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
180,,,232792,0,0,0,0,0,2,0.0,0.0,0,Tariq,0.0,586,False,,,40,232792.jpg,1.0,Lamptey,0.1,False,,a,6,8,1,7289,287,3262,360,0.0,0.2,Lamptey,31,0,0,0,0,0,0,0,0,0,0,0,8,0.0,0.0,0.0,0.0
181,100.0,0.0,74230,0,0,0,0,1,2,0.0,0.0,0,Patrick,0.0,123,False,,2019-12-26T17:00:15.621945Z,55,74230.jpg,3.2,van Aanholt,4.2,False,,a,7,31,55,772763,211,988053,7925,0.0,10.0,van Aanholt,1442,2,0,4,20,1,0,0,0,0,0,3,273,282.6,241.0,137.0,66.1
182,100.0,100.0,49413,0,0,0,0,1,2,1.0,1.5,0,James,1.0,124,False,,2019-06-25T11:30:07.097330Z,50,49413.jpg,2.9,Tomkins,0.7,False,,a,7,31,46,86036,966,46295,3977,0.2,9.2,Tomkins,1432,1,1,3,20,0,0,0,4,0,0,4,249,352.4,26.9,112.0,49.2
183,0.0,0.0,40784,0,0,0,0,0,2,0.0,0.0,0,Mamadou,0.2,125,False,Hamstring injury - Unknown return date,2020-01-02T14:30:15.443594Z,50,40784.jpg,0.9,Sakho,0.1,False,,i,7,31,7,4616,3,8607,93,0.0,1.4,Sakho,465,0,0,0,8,0,0,0,0,1,0,0,69,86.0,13.2,6.0,10.6
184,100.0,100.0,55494,0,0,-2,2,0,2,0.5,1.0,1,Joel,0.5,126,False,,2019-11-23T18:00:20.336284Z,43,55494.jpg,2.7,Ward,1.0,False,,a,7,31,40,275542,913,269575,1204,0.1,9.3,Ward,1132,0,1,3,15,0,0,0,2,0,0,5,203,221.6,62.0,30.0,31.4
185,100.0,100.0,19188,0,0,-2,2,0,2,0.0,0.5,0,Scott,0.0,127,False,,2019-12-20T13:30:13.414607Z,43,19188.jpg,3.0,Dann,0.1,False,,a,7,31,15,10194,45,20723,96,0.0,3.5,Dann,335,0,1,1,2,0,0,0,0,0,0,0,71,80.0,10.9,69.0,16.0
186,100.0,100.0,58786,0,0,4,-4,0,2,1.5,2.0,1,Martin,1.5,128,False,,2019-10-20T11:30:19.277461Z,44,58786.jpg,3.4,Kelly,28.7,False,,a,7,31,64,1828844,11066,1349037,60321,0.3,14.5,Kelly,1547,0,1,6,16,0,0,0,0,0,0,4,288,305.4,96.5,15.0,41.7
187,100.0,0.0,54861,0,0,-3,3,0,4,0.0,0.0,0,Christian,0.0,129,False,,2019-12-26T17:00:15.649503Z,57,54861.jpg,1.1,Benteke,0.5,False,,a,7,31,17,30814,41,76686,350,0.0,3.0,Benteke,486,0,0,1,7,0,0,0,2,0,0,0,53,79.4,103.7,256.0,43.7
188,100.0,100.0,59125,0,0,-1,1,0,4,2.2,2.7,1,Connor,2.2,130,False,,2019-09-13T12:30:19.022759Z,44,59125.jpg,2.5,Wickham,2.1,False,,a,7,31,15,268247,907,473473,2322,0.5,3.4,Wickham,90,1,1,0,2,0,0,0,0,0,0,2,48,59.8,34.5,64.0,15.8
189,100.0,100.0,40836,0,0,1,-1,2,1,2.5,3.0,2,Vicente,2.5,131,False,,2019-10-20T11:30:19.312033Z,51,40836.jpg,3.9,Guaita,2.4,False,,a,7,31,86,324091,2799,207938,12799,0.5,16.9,Guaita,1980,0,0,6,24,0,0,0,1,0,67,10,404,531.8,0.0,0.0,53.1
190,,,20066,0,0,-2,2,0,1,0.0,0.5,0,Wayne,0.0,132,False,,,43,20066.jpg,3.0,Hennessey,0.6,False,,a,7,31,6,17349,306,50739,641,0.0,1.4,Hennessey,180,0,0,0,4,0,0,0,0,0,13,0,42,87.4,0.0,0.0,8.7
191,100.0,100.0,82403,0,0,-2,2,1,3,3.5,4.0,2,Wilfried,3.5,133,False,,2020-01-06T01:00:17.820409Z,68,82403.jpg,3.3,Zaha,9.8,False,,a,7,31,80,1018386,25213,1587422,21513,0.5,11.8,Zaha,2095,3,4,5,28,0,0,0,3,0,0,4,235,400.4,368.1,681.0,145.2
192,100.0,0.0,66975,0,0,-3,3,1,3,0.5,0.0,0,Luka,0.5,134,False,,2020-01-06T01:00:17.832337Z,67,66975.jpg,2.9,Milivojevic,1.9,False,,a,7,31,58,59376,659,441490,1146,0.1,8.7,Milivojevic,1785,2,1,6,22,0,0,0,8,0,0,7,271,330.6,408.1,142.0,88.1
193,100.0,0.0,60252,0,0,-4,4,0,3,0.0,0.0,0,Andros,0.0,135,False,,2019-12-16T20:00:21.552659Z,56,60252.jpg,2.4,Townsend,1.0,False,,a,7,31,33,47739,37,219079,934,0.0,5.9,Townsend,778,1,1,3,12,0,0,0,0,0,0,0,138,167.6,132.6,70.0,37.1
194,100.0,100.0,141020,0,0,-3,3,0,3,1.0,1.5,1,Max,1.0,136,False,,2020-01-11T20:30:19.086626Z,52,141020.jpg,1.5,Meyer,0.1,False,,a,7,31,16,4273,35,11092,38,0.2,3.1,Meyer,509,0,0,1,6,0,0,0,1,0,0,0,37,49.0,25.2,94.0,16.6
195,0.0,0.0,86417,0,0,-1,1,1,3,0.0,0.0,0,Jeffrey,0.0,137,False,Muscle injury - Unknown return date,2019-12-07T20:00:14.825615Z,54,86417.jpg,2.9,Schlupp,0.1,False,,i,7,31,40,19946,8,25812,144,0.0,7.4,Schlupp,856,2,1,4,12,0,0,0,2,0,0,3,121,198.0,95.3,233.0,52.7
196,100.0,100.0,50471,0,0,-3,3,0,3,1.8,2.3,2,James,1.8,138,False,,2019-11-03T16:30:17.881657Z,52,50471.jpg,2.6,McArthur,0.6,False,,a,7,31,60,38967,498,113289,1006,0.3,11.5,McArthur,2002,0,3,7,21,0,0,0,4,0,0,2,276,386.0,250.8,295.0,93.4
197,100.0,100.0,55037,0,0,-1,1,0,3,3.0,3.5,2,Cheikhou,3.0,139,False,,2019-09-14T16:30:11.053549Z,49,55037.jpg,2.8,Kouyaté,0.3,False,,a,7,31,62,27135,728,23087,1096,0.6,12.7,Kouyaté,1698,1,2,6,22,0,0,0,1,0,0,4,211,245.4,128.1,218.0,58.9
198,,,221275,0,0,-2,2,0,3,0.0,0.5,0,Luke,0.0,140,False,,,43,221275.jpg,0.0,Dreher,0.1,False,,a,7,31,0,10580,296,9351,409,0.0,0.0,Dreher,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
199,0.0,100.0,66838,0,0,-3,3,0,4,2.5,3.0,2,Cenk,2.5,146,False,Hamstring injury - Expected back 22 Feb,2020-01-30T14:30:24.031435Z,57,66838.jpg,2.8,Tosun,0.3,False,,i,7,31,22,26632,2710,20654,3382,0.4,3.9,Tosun,458,2,0,2,6,0,0,0,0,0,0,1,76,82.6,52.6,227.0,35.8
200,,,50472,0,0,-2,2,0,3,1.8,2.3,2,James,1.8,157,False,,,43,50472.jpg,1.2,McCarthy,0.7,False,,a,7,31,22,53699,3234,59971,1814,0.4,5.1,McCarthy,799,0,0,0,13,0,0,0,4,0,0,0,99,132.8,87.0,35.0,25.6
201,,,80146,0,0,0,0,1,4,3.5,4.0,2,Jordan,3.5,468,False,,,50,80146.jpg,3.7,Ayew,8.0,False,,a,7,31,86,1331569,31804,1034255,34089,0.7,17.2,Ayew,1932,6,1,8,23,0,0,0,4,0,0,17,279,367.4,270.8,556.0,119.0
202,100.0,100.0,19419,0,0,-1,1,0,2,1.8,2.3,1,Gary,1.8,503,False,,2019-12-16T20:00:22.203812Z,44,19419.jpg,2.5,Cahill,1.2,False,,a,7,31,38,110214,2483,176704,1471,0.4,8.6,Cahill,1350,0,1,3,22,0,0,0,1,0,0,3,246,305.4,36.7,162.0,50.7
203,0.0,0.0,175946,0,0,-5,5,0,3,0.0,0.0,0,Víctor,0.0,510,False,Loan deal ended on 13/1,2020-01-06T01:00:18.633384Z,45,175946.jpg,1.0,Camarasa,0.2,False,,u,7,31,1,4675,5,48529,248,0.0,0.2,Camarasa,5,0,0,0,0,0,0,0,0,0,0,0,3,0.2,0.1,0.0,0.0
204,100.0,100.0,173954,0,0,0,0,0,3,2.0,2.5,2,Jairo,2.0,539,False,,2020-01-05T22:00:20.857953Z,45,173954.jpg,1.6,Riedewald,0.0,False,,a,7,31,13,1973,156,1276,104,0.4,2.9,Riedewald,562,0,0,0,7,0,0,0,0,0,0,0,83,89.8,38.2,24.0,15.2
205,,,42525,0,0,0,0,0,1,0.0,0.5,0,Stephen,0.0,556,False,,,40,42525.jpg,0.0,Henderson,0.4,False,,a,7,31,0,37589,1269,14011,1324,0.0,0.0,Henderson,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
206,0.0,,221272,0,0,0,0,0,2,0.0,0.5,0,Sam,0.0,578,False,Joined Hamilton on loan until the end of the season on 24/1. - Expected back 01 Jul,2020-01-24T15:00:18.535146Z,40,221272.jpg,0.0,Woods,0.0,False,,n,7,31,0,4042,199,2475,592,0.0,0.0,Woods,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
207,,,244723,0,0,0,0,0,2,0.0,0.5,0,Tyrick,0.0,579,False,,,40,244723.jpg,0.0,Mitchell,0.0,False,,a,7,31,0,1116,107,737,115,0.0,0.0,Mitchell,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
208,,,466955,0,0,0,0,0,3,0.2,0.7,0,Brandon,0.2,580,False,,,45,466955.jpg,1.0,Pierrick,0.0,False,,a,7,31,1,204,13,132,17,0.0,0.2,Pierrick,7,0,0,0,0,0,0,0,0,0,0,0,5,4.4,21.0,2.0,2.7
209,,,432705,0,0,0,0,0,4,0.0,0.5,0,James,0.0,581,False,,,45,432705.jpg,0.0,Daly,0.0,False,,a,7,31,0,913,112,605,94,0.0,0.0,Daly,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
210,,,209043,0,0,0,0,0,3,0.0,0.5,0,Nya,0.0,588,False,,,45,209043.jpg,0.0,Kirby,0.0,False,,a,7,31,0,107,14,58,13,0.0,0.0,Kirby,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
211,,,234720,0,0,0,0,0,3,0.0,0.5,0,Giovanni,0.0,608,False,,,45,234720.jpg,0.0,McGregor,0.0,False,,a,7,31,0,62,29,17,9,0.0,0.0,McGregor,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
212,100.0,0.0,153133,0,0,-4,4,0,3,0.0,0.0,0,Alex,0.0,17,False,,2019-12-21T14:30:20.051028Z,56,153133.jpg,2.2,Iwobi,0.9,False,,a,8,11,35,132769,25,238268,934,0.0,6.2,Iwobi,1039,1,0,1,21,0,0,0,0,0,0,2,155,182.2,253.8,281.0,71.7
213,100.0,100.0,101188,0,0,-2,2,3,2,5.2,5.2,6,Lucas,5.2,141,False,,2019-12-07T15:00:20.727558Z,58,101188.jpg,3.5,Digne,13.0,False,,a,8,11,80,1193246,30352,1938684,14566,0.9,13.8,Digne,1971,0,5,6,33,1,0,0,2,0,0,12,427,470.6,831.1,200.0,150.3
214,100.0,100.0,164511,0,0,-2,2,0,2,1.0,1.0,1,Yerry,1.0,142,False,,2020-01-17T10:30:19.738533Z,53,164511.jpg,2.4,Mina,2.0,False,,a,8,11,52,382068,950,409013,2100,0.2,9.8,Mina,1815,0,0,5,30,1,0,0,2,0,0,5,317,363.8,64.2,321.0,74.9
215,100.0,75.0,106611,-1,1,-3,3,0,2,1.5,1.1,0,Michael,1.5,143,False,,2020-01-20T14:00:12.624966Z,52,106611.jpg,2.8,Keane,2.0,False,,a,8,11,50,147726,433,233403,2378,0.3,9.6,Keane,1459,1,0,4,26,0,0,0,0,0,0,3,261,321.2,31.4,152.0,50.5
216,100.0,100.0,59949,0,0,-2,2,0,2,0.8,0.8,0,Seamus,0.8,144,False,,2019-11-29T15:30:19.353099Z,53,59949.jpg,1.9,Coleman,1.1,False,,a,8,11,31,114027,224,263215,795,0.2,5.8,Coleman,1072,0,1,3,19,0,0,0,3,1,0,2,197,194.0,120.3,130.0,44.5
217,100.0,100.0,12745,0,0,-1,1,0,2,0.0,0.0,0,Leighton,0.0,145,False,,2019-07-30T15:00:09.168977Z,49,12745.jpg,2.7,Baines,0.2,False,,a,8,11,8,12620,143,14904,358,0.0,1.6,Baines,152,0,1,0,2,0,0,0,0,0,0,0,38,36.4,23.4,3.0,6.3
218,,,177815,1,-1,1,-1,1,4,3.8,3.8,5,Dominic,3.8,147,False,,,61,177815.jpg,3.8,Calvert-Lewin,10.9,False,,a,8,11,83,1020750,133099,365241,30897,0.6,13.6,Calvert-Lewin,1487,10,0,5,24,0,0,0,6,0,0,11,296,392.4,181.4,754.0,132.2
219,,,111234,0,0,-2,2,1,1,2.8,2.8,1,Jordan,2.8,148,False,,,53,111234.jpg,3.1,Pickford,7.1,False,,a,8,11,75,472331,2944,661305,12880,0.5,14.2,Pickford,2160,0,0,6,35,0,0,0,1,0,62,3,409,506.6,3.0,0.0,50.8
220,,,10318,0,0,0,0,0,1,0.0,0.0,0,Maarten,0.0,149,False,,,40,10318.jpg,0.0,Stekelenburg,7.5,False,,a,8,11,0,193901,689,230379,7291,0.0,0.0,Stekelenburg,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
221,100.0,0.0,212319,0,0,1,-1,1,3,0.0,0.0,0,Richarlison,4.2,150,False,,2020-01-17T14:00:19.894274Z,81,212319.jpg,4.9,de Andrade,7.1,False,,a,8,11,108,1497067,10359,1650010,87119,0.5,13.3,Richarlison,1902,8,4,6,31,0,0,0,4,0,0,10,340,567.0,321.7,809.0,170.0
222,100.0,0.0,55422,0,0,-7,7,0,3,0.0,0.0,0,Gylfi,1.2,151,False,,2020-01-17T14:00:19.905907Z,73,55422.jpg,2.6,Sigurdsson,2.4,False,,a,8,11,55,131864,126,814904,4302,0.2,7.5,Sigurdsson,1571,1,2,5,26,0,0,0,2,0,0,2,255,279.0,580.5,327.0,118.6
223,100.0,100.0,100649,0,0,-1,1,2,3,2.5,2.5,6,Bernard,2.5,152,False,,2020-01-01T17:30:18.170946Z,64,100649.jpg,3.3,Anício Caldeira Duarte,0.7,False,,a,8,11,49,192262,2611,209209,816,0.4,7.7,Bernard,850,2,2,7,7,0,0,0,2,0,0,5,157,209.6,239.5,195.0,64.2
224,100.0,100.0,20467,0,0,-3,3,0,3,2.8,2.8,3,Theo,2.8,153,False,,2019-12-07T15:00:20.761324Z,62,20467.jpg,2.0,Walcott,0.4,False,,a,8,11,34,19431,638,55201,556,0.5,5.5,Walcott,836,0,2,3,9,0,0,0,1,0,0,0,87,93.0,191.0,404.0,68.9
225,,,173807,0,0,-2,2,1,3,1.8,1.8,1,Tom,1.8,154,False,,,53,173807.jpg,2.2,Davies,0.2,False,,a,8,11,39,14161,132,16396,409,0.3,7.4,Davies,1193,1,1,3,21,0,0,0,6,0,0,3,142,172.0,71.4,201.0,44.6
226,0.0,0.0,219352,0,0,0,0,0,3,0.0,0.0,0,Ademola,0.0,155,False,Joined RB Leipzig on a permanent deal on 25/7,2019-07-25T09:00:14.381716Z,50,219352.jpg,0.0,Lookman,0.0,False,,u,8,11,0,215,3,606,4,0.0,0.0,Lookman,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
227,0.0,0.0,80801,0,0,0,0,0,3,0.0,0.0,0,Idrissa,0.0,156,False,Joined PSG on a permanent deal on 30/7,2019-07-30T09:00:05.841634Z,50,80801.jpg,0.0,Gueye,0.0,False,,u,8,11,0,444,9,2123,12,0.0,0.0,Gueye,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
228,100.0,100.0,42774,0,0,-1,1,0,3,0.5,0.5,2,Morgan,0.5,158,False,,2019-12-13T14:30:14.092442Z,44,42774.jpg,1.2,Schneiderlin,0.6,False,,a,8,11,15,37382,251,81635,562,0.1,3.4,Schneiderlin,827,0,0,1,16,0,0,0,3,1,0,0,110,116.6,74.0,28.0,22.0
229,100.0,100.0,41823,0,0,-2,2,0,2,1.0,1.0,1,Fabian,1.0,205,False,,2020-01-03T15:00:14.110657Z,53,41823.jpg,1.8,Delph,0.2,False,,a,8,11,25,13068,288,29020,312,0.2,4.7,Delph,1036,0,0,2,19,0,0,0,3,0,0,2,180,156.0,113.8,16.0,28.6
230,0.0,0.0,120250,0,0,-3,3,0,3,0.0,0.0,0,André Filipe,0.0,422,False,Ankle injury - Unknown return date,2019-11-03T18:30:18.626117Z,52,120250.jpg,1.6,Tavares Gomes,0.3,False,,i,8,11,13,12551,5,69441,129,0.0,2.5,André Gomes,584,0,0,2,8,0,0,0,3,0,0,0,71,55.0,90.4,13.0,15.8
231,,,232964,0,0,-2,2,0,2,0.0,0.0,0,Lewis,0.0,477,False,,,43,232964.jpg,0.0,Gibson,0.1,False,,a,8,11,0,4595,58,10382,109,0.0,0.0,Gibson,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
232,,,194164,0,0,0,0,0,2,4.2,4.2,1,Mason,4.2,478,False,,,45,194164.jpg,2.9,Holgate,2.6,False,,a,8,11,49,227737,17866,53208,10586,0.9,10.9,Holgate,1368,0,3,3,22,0,0,0,2,0,0,5,279,330.0,48.5,115.0,49.5
233,100.0,100.0,57513,0,0,-2,2,0,1,0.0,0.0,0,Jonas,0.0,479,False,,2019-09-08T18:30:16.855771Z,43,57513.jpg,0.0,Lössl,0.3,False,,a,8,11,0,2297,32,28271,168,0.0,0.0,Lössl,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
234,,,242058,0,0,-6,6,0,4,3.0,3.0,9,Moise,3.0,496,False,,,64,242058.jpg,1.8,Kean,1.5,False,,a,8,11,33,82567,3708,444798,993,0.5,5.2,Kean,597,1,1,1,12,0,0,0,0,0,0,3,78,77.8,87.8,294.0,45.5
235,0.0,0.0,160987,0,0,-2,2,0,3,0.0,0.0,0,Jean-Philippe,0.0,497,False,Thigh injury - Unknown return date,2019-08-23T21:30:13.493993Z,48,160987.jpg,2.0,Gbamin,0.0,False,,i,8,11,4,2761,4,7158,13,0.0,0.8,Gbamin,135,0,0,1,0,0,0,0,0,0,0,0,14,20.0,6.3,0.0,2.6
236,100.0,100.0,102747,0,0,-1,1,1,2,2.8,2.8,1,Djibril,2.8,511,False,,2019-12-15T14:00:21.169468Z,54,102747.jpg,3.7,Sidibé,2.1,False,,a,8,11,59,228683,5676,111297,14970,0.5,10.9,Sidibé,1242,0,4,4,18,0,0,0,2,0,0,9,289,327.4,249.0,89.0,66.5
237,100.0,100.0,195855,0,0,0,0,0,3,0.0,0.0,0,Beni,0.0,557,False,,2019-11-29T16:00:27.549912Z,45,195855.jpg,0.0,Baningime,0.0,False,,a,8,11,0,595,30,539,16,0.0,0.0,Baningime,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
238,,,232826,0,0,0,0,0,4,0.2,0.2,0,Anthony,0.2,561,False,,,45,232826.jpg,1.0,Gordon,0.0,False,,a,8,11,1,2670,118,2173,143,0.0,0.2,Gordon,45,0,0,0,0,0,0,0,0,0,0,0,2,0.0,7.4,14.0,2.0
239,,,113688,0,0,0,0,0,4,0.5,0.5,1,Oumar,0.5,570,False,,,45,113688.jpg,1.0,Niasse,0.0,False,,a,8,11,3,2570,162,1576,156,0.1,0.7,Niasse,19,0,0,0,2,0,0,0,0,0,0,0,1,7.0,1.8,0.0,0.9
240,,,56192,0,0,0,0,0,2,0.0,0.0,0,Rhu-endly,0.0,577,False,,,40,56192.jpg,0.0,Martina,0.0,False,,a,8,11,0,1800,108,1010,125,0.0,0.0,Cuco Martina,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
241,,,111931,0,0,3,-3,3,2,5.0,5.5,12,Ricardo Domingos,5.0,159,False,,,63,111931.jpg,4.6,Barbosa Pereira,13.4,False,,a,9,13,106,1399188,46803,926864,22913,0.8,16.8,Pereira,2070,3,2,8,23,0,0,0,1,0,0,11,492,653.2,347.5,200.0,120.0
