assists,bonus,bps,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheets,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,dreamteam_count,ea_index,elementStatus,element_type,element_type_id,element_type_singular_name,element_type_singular_name_short,ep_next,ep_this,event_points,first_name,form,goals_conceded,goals_scored,iconInfo,ict_index,id,in_dreamteam,influence,infoStub,isElement,isTransfer,loaned_in,loaned_out,loans_in,loans_out,minutes,news,next_event_fixture,now_cost,own_goals,penalties_missed,penalties_saved,photo,photo_url,points_per_game,red_cards,saves,search_name,second_name,selected_by_percent,shirt_id,shirt_image_url,special,squad_number,status,team,team_code,team_name,team_short_name,threat,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,yellow_cards
0,0,0,100,100,0,45268,0,0,0,0,0.0,0,0,,3,3,Midfielder,MID,1.9,3.4,0,Moussa,0.0,0,0,ism-icon--info,0.0,393,False,0.0,,True,False,0,0,0,0,0,,CHE (H),55,0,0,0,45268.jpg,https://ismdj.scdn5.secure.raxcdn.com/static/plfpl/img/shirts/photos/45268.jpg,0.0,0,0,sissoko,Sissoko,0.4,6,https://ismdj.scdn5.secure.raxcdn.com/static/compass/plfpl/desktop/images/shirts/shirt_6.png,False,17,a,17,6,Spurs,TOT,0.0,0,176,176,186,186,0.0,0.0,Sissoko,0
0,0,0,,,0,78830,0,0,0,0,0.0,0,0,,4,4,Forward,FWD,4.0,5.5,0,Harry,0.0,0,0,ism-icon--info,0.0,394,False,0.0,,True,False,0,0,0,0,0,,CHE (H),125,0,0,0,78830.jpg,https://ismdj.scdn5.secure.raxcdn.com/static/plfpl/img/shirts/photos/78830.jpg,0.0,0,0,kane,Kane,37.6,6,https://ismdj.scdn5.secure.raxcdn.com/static/compass/plfpl/desktop/images/shirts/shirt_6.png,False,10,a,17,6,Spurs,TOT,0.0,0,1647,1647,1977,1977,0.0,0.0,Kane,0
0,0,0,,,0,165990,0,0,0,0,0.0,0,0,,4,4,Forward,FWD,2.3,3.8,0,Vincent,0.0,0,0,ism-icon--info,0.0,395,False,0.0,,True,False,0,0,0,0,0,,CHE (H),75,0,0,0,165990.jpg,https://ismdj.scdn5.secure.raxcdn.com/static/plfpl/img/shirts/photos/165990.jpg,0.0,0,0,janssen,Janssen,0.3,6,https://ismdj.scdn5.secure.raxcdn.com/static/compass/plfpl/desktop/images/shirts/shirt_6.png,False,9,a,17,6,Spurs,TOT,0.0,0,36,36,149,149,0.0,0.0,Janssen,0
0,0,0,,,0,56827,0,0,0,0,0.0,0,0,,1,1,Goalkeeper,GKP,1.8,0.8,0,Costel,0.0,0,0,ism-icon--info,0.0,396,False,0.0,,True,False,0,0,0,0,0,,BOU (A),45,0,0,0,56827.jpg,https://ismdj.scdn5.secure.raxcdn.com/static/plfpl/img/shirts/photos/56827.jpg,0.0,0,0,pantilimon,Pantilimon,0.2,57_1,https://ismdj.scdn5.secure.raxcdn.com/static/compass/plfpl/desktop/images/shirts/shirt_57_1.png,False,30,a,18,57,Watford,WAT,0.0,0,36,36,68,68,0.0,0.0,Pantilimon,0
0,0,10,,,0,18656,0,0,0,0,0.0,0,0,,1,1,Goalkeeper,GKP,1.8,0.8,1,Heurelho,1.0,3,0,ism-icon--info,0.0,397,False,0.0,,True,False,0,0,0,0,90,,BOU (A),45,0,0,0,18656.jpg,https://ismdj.scdn5.secure.raxcdn.com/static/plfpl/img/shirts/photos/18656.jpg,1.0,0,2,gomes,Gomes,1.9,57_1,https://ismdj.scdn5.secure.raxcdn.com/static/compass/plfpl/desktop/images/shirts/shirt_57_1.png,False,1,a,18,57,Watford,WAT,0.0,1,213,213,172,172,0.2,0.2,Gomes,0
0,0,14,100,100,0,37742,0,0,0,0,0.0,0,0,,2,2,Defender,DEF,1.5,0.5,1,Younes,1.0,3,0,ism-icon--info,0.0,398,False,0.0,,True,False,0,0,0,0,90,,BOU (A),45,0,0,0,37742.jpg,https://ismdj.scdn5.secure.raxcdn.com/static/plfpl/img/shirts/photos/37742.jpg,1.0,0,0,kaboul,Kaboul,0.6,57,https://ismdj.scdn5.secure.raxcdn.com/static/compass/plfpl/desktop/images/shirts/shirt_57.png,False,4,a,18,57,Watford,WAT,0.0,1,352,352,119,119,0.2,0.2,Kaboul,0
0,0,0,0,0,0,41338,0,0,0,0,0.0,0,0,0,2,2,Defender,DEF,0.0,0.0,0,Craig,0.0,0,0,ism-icon--info--0,0.0,399,False,0.0,warn,True,False,0,0,0,0,0,Knee injury - Expected back 19 Aug,BOU (A),45,0,0,0,41338.jpg,https://ismdj.scdn5.secure.raxcdn.com/static/plfpl/img/shirts/photos/41338.jpg,0.0,0,0,cathcart,Cathcart,0.0,57,https://ismdj.scdn5.secure.raxcdn.com/static/compass/plfpl/desktop/images/shirts/shirt_57.png,False,15,i,18,57,Watford,WAT,0.0,0,1,1,21,21,0.0,0.0,Cathcart,0
0,0,0,,,0,41945,0,0,0,0,0.0,0,0,,2,2,Defender,DEF,1.5,0.5,0,Sebastian,0.0,0,0,ism-icon--info,0.0,400,False,0.0,,True,False,0,0,0,0,0,,BOU (A),45,0,0,0,41945.jpg,https://ismdj.scdn5.secure.raxcdn.com/static/plfpl/img/shirts/photos/41945.jpg,0.0,0,0,prodl,Prödl,0.6,57,https://ismdj.scdn5.secure.raxcdn.com/static/compass/plfpl/desktop/images/shirts/shirt_57.png,False,5,a,18,57,Watford,WAT,0.0,0,68,68,200,200,0.0,0.0,Prödl,0
1,0,22,,,0,40868,0,0,0,0,0.0,0,0,,2,2,Defender,DEF,2.1,1.1,4,José,4.0,3,0,ism-icon--info,0.0,401,False,0.0,,True,False,0,0,0,0,90,,BOU (A),50,0,0,0,40868.jpg,https://ismdj.scdn5.secure.raxcdn.com/static/plfpl/img/shirts/photos/40868.jpg,4.0,0,0,holebas,Holebas,0.6,57,https://ismdj.scdn5.secure.raxcdn.com/static/compass/plfpl/desktop/images/shirts/shirt_57.png,False,25,a,18,57,Watford,WAT,0.0,4,1013,1013,129,129,0.8,0.8,Holebas,0
0,0,24,,,0,52153,0,0,0,0,0.0,1,0,,2,2,Defender,DEF,1.5,0.5,7,Miguel,7.0,3,1,ism-icon--info,0.0,402,True,0.0,,True,False,0,0,0,0,90,,BOU (A),45,0,0,0,52153.jpg,https://ismdj.scdn5.secure.raxcdn.com/static/plfpl/img/shirts/photos/52153.jpg,7.0,0,0,britos,Britos,0.6,57,https://ismdj.scdn5.secure.raxcdn.com/static/compass/plfpl/desktop/images/shirts/shirt_57.png,False,3,a,18,57,Watford,WAT,0.0,7,1625,1625,119,119,1.6,1.6,Britos,0
0,0,0,0,0,0,85624,0,0,0,0,0.0,0,0,0,2,2,Defender,DEF,0.0,0.0,0,Christian,0.0,0,0,ism-icon--info--0,0.0,403,False,0.0,warn,True,False,0,0,0,0,0,Knock - Expected back 19 Aug,BOU (A),45,0,0,0,85624.jpg,https://ismdj.scdn5.secure.raxcdn.com/static/plfpl/img/shirts/photos/85624.jpg,0.0,0,0,kabasele,Kabasele,0.0,57,https://ismdj.scdn5.secure.raxcdn.com/static/compass/plfpl/desktop/images/shirts/shirt_57.png,False,27,i,18,57,Watford,WAT,0.0,0,7,7,51,51,0.0,0.0,Kabasele,0
0,0,4,75,,0,52940,0,0,0,0,0.0,0,0,75,2,2,Defender,DEF,1.6,1.1,1,Daryl,1.0,0,0,ism-icon--info--75,0.0,404,False,0.0,poss_75,True,False,0,0,0,0,17,Knock - 75% chance of playing,BOU (A),50,0,0,0,52940.jpg,https://ismdj.scdn5.secure.raxcdn.com/static/plfpl/img/shirts/photos/52940.jpg,1.0,0,0,janmaat,Janmaat,0.4,57,https://ismdj.scdn5.secure.raxcdn.com/static/compass/plfpl/desktop/images/shirts/shirt_57.png,False,2,d,18,57,Watford,WAT,0.0,1,131,131,189,189,0.2,0.2,Janmaat,0
0,0,0,100,100,0,20145,0,0,0,0,0.0,0,0,,2,2,Defender,DEF,1.0,0.0,0,Adrian,0.0,0,0,ism-icon--info,0.0,405,False,0.0,,True,False,0,0,0,0,0,,BOU (A),40,0,0,0,20145.jpg,https://ismdj.scdn5.secure.raxcdn.com/static/plfpl/img/shirts/photos/20145.jpg,0.0,0,0,mariappa,Mariappa,4.3,57,https://ismdj.scdn5.secure.raxcdn.com/static/compass/plfpl/desktop/images/shirts/shirt_57.png,False,6,a,18,57,Watford,WAT,0.0,0,507,507,464,464,0.0,0.0,Mariappa,0
0,0,0,,,0,231172,0,0,0,0,0.0,0,0,,2,2,Defender,DEF,1.0,0.0,0,Brandon,0.0,0,0,ism-icon--info,0.0,406,False,0.0,,True,False,0,0,0,0,0,,BOU (A),40,0,0,0,231172.jpg,https://ismdj.scdn5.secure.raxcdn.com/static/plfpl/img/shirts/photos/231172.jpg,0.0,0,0,mason,Mason,1.7,57,https://ismdj.scdn5.secure.raxcdn.com/static/compass/plfpl/desktop/images/shirts/shirt_57.png,False,32,a,18,57,Watford,WAT,0.0,0,330,330,309,309,0.0,0.0,Mason,0
0,0,11,100,100,0,54484,0,0,0,0,0.0,0,0,,2,2,Defender,DEF,1.5,0.5,1,Francisco,1.0,3,0,ism-icon--info,0.0,407,False,0.0,,True,False,0,0,0,0,72,,BOU (A),45,0,0,0,54484.jpg,https://ismdj.scdn5.secure.raxcdn.com/static/plfpl/img/shirts/photos/54484.jpg,1.0,0,0,kiko femenia,Femenía Far,0.1,57,https://ismdj.scdn5.secure.raxcdn.com/static/compass/plfpl/desktop/images/shirts/shirt_57.png,False,21,a,18,57,Watford,WAT,0.0,1,37,37,37,37,0.2,0.2,Kiko Femenía,0
0,0,8,100,100,0,43250,0,0,0,0,0.0,0,0,,3,3,Midfielder,MID,1.5,0.5,2,Tom,2.0,3,0,ism-icon--info,0.0,408,False,0.0,,True,False,0,0,0,0,90,,BOU (A),50,0,0,0,43250.jpg,https://ismdj.scdn5.secure.raxcdn.com/static/plfpl/img/shirts/photos/43250.jpg,2.0,0,0,cleverley,Cleverley,0.2,57,https://ismdj.scdn5.secure.raxcdn.com/static/compass/plfpl/desktop/images/shirts/shirt_57.png,False,8,a,18,57,Watford,WAT,0.0,2,148,148,63,63,0.4,0.4,Cleverley,0
0,0,0,,,0,38439,0,0,0,0,0.0,0,0,,3,3,Midfielder,MID,1.9,0.9,0,Etienne,0.0,0,0,ism-icon--info,0.0,409,False,0.0,,True,False,0,0,0,0,0,,BOU (A),55,0,0,0,38439.jpg,https://ismdj.scdn5.secure.raxcdn.com/static/plfpl/img/shirts/photos/38439.jpg,0.0,0,0,capoue,Capoue,7.7,57,https://ismdj.scdn5.secure.raxcdn.com/static/compass/plfpl/desktop/images/shirts/shirt_57.png,False,29,a,18,57,Watford,WAT,0.0,0,389,389,4461,4461,0.0,0.0,Capoue,0
0,0,0,0,0,0,21123,0,0,0,0,0.0,0,0,,3,3,Midfielder,MID,0.0,0.0,0,Valon,0.0,0,0,ism-icon--info,0.0,410,False,0.0,,True,False,0,0,0,0,0,,BOU (A),45,0,0,0,21123.jpg,https://ismdj.scdn5.secure.raxcdn.com/static/plfpl/img/shirts/photos/21123.jpg,0.0,0,0,behrami,Behrami,0.3,57,https://ismdj.scdn5.secure.raxcdn.com/static/compass/plfpl/desktop/images/shirts/shirt_57.png,False,11,a,18,57,Watford,WAT,0.0,0,121,121,145,145,0.0,0.0,Behrami,0
0,0,0,0,0,0,88935,0,0,0,0,0.0,0,0,0,3,3,Midfielder,MID,0.0,0.0,0,Steven,0.0,0,0,ism-icon--info--0,0.0,411,False,0.0,warn,True,False,0,0,0,0,0,Transferred to Feyenoord,BOU (A),50,0,0,0,88935.jpg,https://ismdj.scdn5.secure.raxcdn.com/static/plfpl/img/shirts/photos/88935.jpg,0.0,0,0,berghuis,Berghuis,0.0,57,https://ismdj.scdn5.secure.raxcdn.com/static/compass/plfpl/desktop/images/shirts/shirt_57.png,False,,u,18,57,Watford,WAT,0.0,0,2,2,10,10,0.0,0.0,Berghuis,0
0,0,-2,,,0,44604,0,0,0,0,0.0,0,0,,3,3,Midfielder,MID,1.5,0.5,2,Nordin,2.0,3,0,ism-icon--info,0.0,412,False,0.0,,True,False,0,0,0,0,90,,BOU (A),50,0,0,0,44604.jpg,https://ismdj.scdn5.secure.raxcdn.com/static/plfpl/img/shirts/photos/44604.jpg,2.0,0,0,amrabat,Amrabat,0.1,57,https://ismdj.scdn5.secure.raxcdn.com/static/compass/plfpl/desktop/images/shirts/shirt_57.png,False,7,a,18,57,Watford,WAT,0.0,2,114,114,48,48,0.4,0.4,Amrabat,0
0,0,0,,,0,173514,0,0,0,0,0.0,0,0,,3,3,Midfielder,MID,1.9,0.9,0,Isaac,0.0,0,0,ism-icon--info,0.0,413,False,0.0,,True,False,0,0,0,0,0,,BOU (A),55,0,0,0,173514.jpg,https://ismdj.scdn5.secure.raxcdn.com/static/plfpl/img/shirts/photos/173514.jpg,0.0,0,0,success,Success,0.1,57,https://ismdj.scdn5.secure.raxcdn.com/static/compass/plfpl/desktop/images/shirts/shirt_57.png,False,10,a,18,57,Watford,WAT,0.0,0,26,26,57,57,0.0,0.0,Success,0
0,0,36,,,0,121599,0,0,0,0,0.0,1,0,,3,3,Midfielder,MID,1.5,0.5,7,Abdoulaye,7.0,3,1,ism-icon--info,0.0,414,True,0.0,,True,False,0,0,0,0,90,,BOU (A),50,0,0,0,121599.jpg,https://ismdj.scdn5.secure.raxcdn.com/static/plfpl/img/shirts/photos/121599.jpg,7.0,0,0,doucoure,Doucouré,0.1,57,https://ismdj.scdn5.secure.raxcdn.com/static/compass/plfpl/desktop/images/shirts/shirt_57.png,False,16,a,18,57,Watford,WAT,0.0,7,1211,1211,89,89,1.4,1.4,Doucouré,0
0,0,4,75,100,0,61566,0,0,0,0,0.0,0,0,75,3,3,Midfielder,MID,1.6,1.1,1,Roberto,1.0,1,0,ism-icon--info--75,0.0,415,False,0.0,poss_75,True,False,0,0,0,0,48,Groin Injury - 75% chance of playing,BOU (A),60,0,0,0,61566.jpg,https://ismdj.scdn5.secure.raxcdn.com/static/plfpl/img/shirts/photos/61566.jpg,1.0,0,0,pereyra,Pereyra,0.3,57,https://ismdj.scdn5.secure.raxcdn.com/static/compass/plfpl/desktop/images/shirts/shirt_57.png,False,37,d,18,57,Watford,WAT,0.0,1,192,192,225,225,0.2,0.2,Pereyra,0
0,0,0,,,0,108413,0,0,0,0,0.0,0,0,,3,3,Midfielder,MID,1.5,0.5,0,Will,0.0,0,0,ism-icon--info,0.0,416,False,0.0,,True,False,0,0,0,0,0,,BOU (A),50,0,0,0,108413.jpg,https://ismdj.scdn5.secure.raxcdn.com/static/plfpl/img/shirts/photos/108413.jpg,0.0,0,0,hughes,Hughes,0.3,57,https://ismdj.scdn5.secure.raxcdn.com/static/compass/plfpl/desktop/images/shirts/shirt_57.png,False,19,a,18,57,Watford,WAT,0.0,0,52,52,125,125,0.0,0.0,Hughes,0
0,0,0,75,75,0,41725,0,0,0,0,0.0,0,0,75,4,4,Forward,FWD,1.5,0.7,0,Troy,0.0,0,0,ism-icon--info--75,0.0,417,False,0.0,poss_75,True,False,0,0,0,0,0,Groin Injury - 75% chance of playing,BOU (A),65,0,0,0,41725.jpg,https://ismdj.scdn5.secure.raxcdn.com/static/plfpl/img/shirts/photos/41725.jpg,0.0,0,0,deeney,Deeney,0.9,57,https://ismdj.scdn5.secure.raxcdn.com/static/compass/plfpl/desktop/images/shirts/shirt_57.png,False,9,d,18,57,Watford,WAT,0.0,0,109,109,891,891,0.0,0.0,Deeney,0
0,0,26,,,0,20046,0,0,0,0,0.0,0,0,,4,4,Forward,FWD,1.5,0.5,6,Stefano,6.0,3,1,ism-icon--info,0.0,418,False,0.0,,True,False,0,0,0,0,62,,BOU (A),55,0,0,0,20046.jpg,https://ismdj.scdn5.secure.raxcdn.com/static/plfpl/img/shirts/photos/20046.jpg,6.0,0,0,okaka,Okaka,0.2,57,https://ismdj.scdn5.secure.raxcdn.com/static/compass/plfpl/desktop/images/shirts/shirt_57.png,False,33,a,18,57,Watford,WAT,0.0,6,1226,1226,278,278,1.1,1.1,Okaka,0
0,0,0,0,0,0,49696,0,0,0,0,0.0,0,0,0,4,4,Forward,FWD,0.0,0.0,0,Mauro,0.0,0,0,ism-icon--info--0,0.0,419,False,0.0,warn,True,False,0,0,0,0,0,Knee injury - Unknown return date,BOU (A),55,0,0,0,49696.jpg,https://ismdj.scdn5.secure.raxcdn.com/static/plfpl/img/shirts/photos/49696.jpg,0.0,0,0,zarate,Zárate,0.0,57,https://ismdj.scdn5.secure.raxcdn.com/static/compass/plfpl/desktop/images/shirts/shirt_57.png,False,20,i,18,57,Watford,WAT,0.0,0,21,21,48,48,0.0,0.0,Zárate,0
0,0,0,,,0,12086,0,0,0,0,0.0,0,0,,1,1,Goalkeeper,GKP,1.0,1.0,0,Boaz,0.0,0,0,ism-icon--info,0.0,420,False,0.0,,True,False,0,0,0,0,0,,BUR (A),40,0,0,0,12086.jpg,https://ismdj.scdn5.secure.raxcdn.com/static/plfpl/img/shirts/photos/12086.jpg,0.0,0,0,myhill,Myhill,4.8,35_1,https://ismdj.scdn5.secure.raxcdn.com/static/compass/plfpl/desktop/images/shirts/shirt_35_1.png,False,13,a,19,35,West Brom,WBA,0.0,0,327,327,192,192,0.0,0.0,Myhill,0
0,0,25,,,1,9089,0,0,0,0,0.0,0,0,,1,1,Goalkeeper,GKP,1.8,1.8,6,Ben,6.0,0,0,ism-icon--info,0.0,421,False,0.0,,True,False,0,0,0,0,90,,BUR (A),45,0,0,0,9089.jpg,https://ismdj.scdn5.secure.raxcdn.com/static/plfpl/img/shirts/photos/9089.jpg,6.0,0,2,foster,Foster,15.2,35_1,https://ismdj.scdn5.secure.raxcdn.com/static/compass/plfpl/desktop/images/shirts/shirt_35_1.png,False,1,a,19,35,West Brom,WBA,0.0,6,864,864,463,463,1.3,1.3,Foster,0
0,0,25,,,1,67527,0,0,0,0,0.0,0,0,,2,2,Defender,DEF,2.1,2.1,6,Allan-Roméo,6.0,0,0,ism-icon--info,0.0,422,False,0.0,,True,False,0,0,0,0,90,,BUR (A),50,0,0,0,67527.jpg,https://ismdj.scdn5.secure.raxcdn.com/static/plfpl/img/shirts/photos/67527.jpg,6.0,0,0,nyom,Nyom,0.3,35,https://ismdj.scdn5.secure.raxcdn.com/static/compass/plfpl/desktop/images/shirts/shirt_35.png,False,2,a,19,35,West Brom,WBA,0.0,6,55,55,53,53,1.2,1.2,Nyom,0
0,0,0,100,100,0,37642,0,0,0,0,0.0,0,0,,2,2,Defender,DEF,2.1,2.1,0,Jonny,0.0,0,0,ism-icon--info,0.0,423,False,0.0,,True,False,0,0,0,0,0,,BUR (A),50,0,0,0,37642.jpg,https://ismdj.scdn5.secure.raxcdn.com/static/plfpl/img/shirts/photos/37642.jpg,0.0,0,0,evans,Evans,0.9,35,https://ismdj.scdn5.secure.raxcdn.com/static/compass/plfpl/desktop/images/shirts/shirt_35.png,False,6,a,19,35,West Brom,WBA,0.0,0,215,215,108,108,0.0,0.0,Evans,0
0,0,22,100,100,1,60232,0,0,0,0,0.0,0,0,,2,2,Defender,DEF,2.1,2.1,6,Craig,6.0,0,0,ism-icon--info,0.0,424,False,0.0,,True,False,0,0,0,0,90,,BUR (A),50,0,0,0,60232.jpg,https://ismdj.scdn5.secure.raxcdn.com/static/plfpl/img/shirts/photos/60232.jpg,6.0,0,0,dawson,Dawson,6.2,35,https://ismdj.scdn5.secure.raxcdn.com/static/compass/plfpl/desktop/images/shirts/shirt_35.png,False,25,a,19,35,West Brom,WBA,0.0,6,438,438,303,303,1.2,1.2,Dawson,0
0,0,0,0,0,0,19272,0,0,0,0,0.0,0,0,0,2,2,Defender,DEF,0.0,0.0,0,Gareth,0.0,0,0,ism-icon--info--0,0.0,425,False,0.0,warn,True,False,0,0,0,0,0,Thigh injury - Expected back 26 Aug,BUR (A),50,0,0,0,19272.jpg,https://ismdj.scdn5.secure.raxcdn.com/static/plfpl/img/shirts/photos/19272.jpg,0.0,0,0,mcauley,McAuley,2.4,35,https://ismdj.scdn5.secure.raxcdn.com/static/compass/plfpl/desktop/images/shirts/shirt_35.png,False,23,i,19,35,West Brom,WBA,0.0,0,54,54,1473,1473,0.0,0.0,McAuley,0
0,0,14,,,1,49944,0,0,0,0,0.0,0,0,,3,3,Midfielder,MID,1.5,1.5,3,Jake,3.0,0,0,ism-icon--info,0.0,426,False,0.0,,True,False,0,0,0,0,90,,BUR (A),50,0,0,0,49944.jpg,https://ismdj.scdn5.secure.raxcdn.com/static/plfpl/img/shirts/photos/49944.jpg,3.0,0,0,livermore,Livermore,0.2,35,https://ismdj.scdn5.secure.raxcdn.com/static/compass/plfpl/desktop/images/shirts/shirt_35.png,False,8,a,19,35,West Brom,WBA,0.0,3,51,51,54,54,0.6,0.6,Livermore,0
0,0,0,75,75,0,54908,0,0,0,0,0.0,0,0,75,3,3,Midfielder,MID,1.6,1.6,0,Nacer,0.0,0,0,ism-icon--info--75,0.0,427,False,0.0,poss_75,True,False,0,0,0,0,0,Hip injury - 75% chance of playing,BUR (A),60,0,0,0,54908.jpg,https://ismdj.scdn5.secure.raxcdn.com/static/plfpl/img/shirts/photos/54908.jpg,0.0,0,0,chadli,Chadli,0.9,35,https://ismdj.scdn5.secure.raxcdn.com/static/compass/plfpl/desktop/images/shirts/shirt_35.png,False,22,d,19,35,West Brom,WBA,0.0,0,43,43,486,486,0.0,0.0,Chadli,0
0,0,0,0,0,0,18008,0,0,0,0,0.0,0,0,0,3,3,Midfielder,MID,0.0,0.0,0,James,0.0,0,0,ism-icon--info--0,0.0,428,False,0.0,warn,True,False,0,0,0,0,0,Knee injury - Expected back 19 Aug,BUR (A),55,0,0,0,18008.jpg,https://ismdj.scdn5.secure.raxcdn.com/static/plfpl/img/shirts/photos/18008.jpg,0.0,0,0,morrison,Morrison,0.0,35,https://ismdj.scdn5.secure.raxcdn.com/static/compass/plfpl/desktop/images/shirts/shirt_35.png,False,7,i,19,35,West Brom,WBA,0.0,0,2,2,10,10,0.0,0.0,Morrison,0
0,0,3,,,1,55829,0,0,0,0,0.0,0,0,,3,3,Midfielder,MID,1.0,1.0,2,Claudio,2.0,0,0,ism-icon--info,0.0,429,False,0.0,,True,False,0,0,0,0,90,,BUR (A),45,0,0,0,55829.jpg,https://ismdj.scdn5.secure.raxcdn.com/static/plfpl/img/shirts/photos/55829.jpg,2.0,0,0,yacob,Yacob,0.5,35,https://ismdj.scdn5.secure.raxcdn.com/static/compass/plfpl/desktop/images/shirts/shirt_35.png,False,5,a,19,35,West Brom,WBA,0.0,2,75,75,104,104,0.4,0.4,Yacob,1
0,0,16,100,100,1,63370,0,0,0,0,0.0,0,0,,3,3,Midfielder,MID,1.5,1.5,3,James,3.0,0,0,ism-icon--info,0.0,430,False,0.0,,True,False,0,0,0,0,90,,BUR (A),50,0,0,0,63370.jpg,https://ismdj.scdn5.secure.raxcdn.com/static/plfpl/img/shirts/photos/63370.jpg,3.0,0,0,mcclean,McClean,0.2,35,https://ismdj.scdn5.secure.raxcdn.com/static/compass/plfpl/desktop/images/shirts/shirt_35.png,False,14,a,19,35,West Brom,WBA,0.0,3,33,33,36,36,0.6,0.6,McClean,0
0,0,0,,,0,173809,0,0,0,0,0.0,0,0,,3,3,Midfielder,MID,1.0,1.0,0,Jonathan,0.0,0,0,ism-icon--info,0.0,431,False,0.0,,True,False,0,0,0,0,0,,BUR (A),45,0,0,0,173809.jpg,https://ismdj.scdn5.secure.raxcdn.com/static/plfpl/img/shirts/photos/173809.jpg,0.0,0,0,leko,Leko,0.1,35,https://ismdj.scdn5.secure.raxcdn.com/static/compass/plfpl/desktop/images/shirts/shirt_35.png,False,45,a,19,35,West Brom,WBA,0.0,0,20,20,47,47,0.0,0.0,Leko,0
0,0,10,100,100,1,50229,0,0,0,0,0.0,0,0,,3,3,Midfielder,MID,2.1,2.1,3,Matt,3.0,0,0,ism-icon--info,0.0,432,False,0.0,,True,False,0,0,0,0,71,,BUR (A),60,0,0,0,50229.jpg,https://ismdj.scdn5.secure.raxcdn.com/static/plfpl/img/shirts/photos/50229.jpg,3.0,0,0,phillips,Phillips,2.9,35,https://ismdj.scdn5.secure.raxcdn.com/static/compass/plfpl/desktop/images/shirts/shirt_35.png,False,10,a,19,35,West Brom,WBA,0.0,3,184,184,305,305,0.5,0.5,Phillips,0
0,0,7,,,1,195864,0,0,0,0,0.0,0,0,,3,3,Midfielder,MID,1.0,1.0,3,Sam,3.0,0,0,ism-icon--info,0.0,433,False,0.0,,True,False,0,0,0,0,69,,BUR (A),45,0,0,0,195864.jpg,https://ismdj.scdn5.secure.raxcdn.com/static/plfpl/img/shirts/photos/195864.jpg,3.0,0,0,field,Field,0.1,35,https://ismdj.scdn5.secure.raxcdn.com/static/compass/plfpl/desktop/images/shirts/shirt_35.png,False,47,a,19,35,West Brom,WBA,0.0,3,24,24,30,30,0.7,0.7,Field,0
1,0,30,75,75,1,19151,0,0,0,0,0.0,0,0,75,3,3,Midfielder,MID,1.4,1.4,6,Chris,6.0,0,0,ism-icon--info--75,0.0,434,False,0.0,poss_75,True,False,0,0,0,0,90,Calf injury - 75% chance of playing,BUR (A),55,0,0,0,19151.jpg,https://ismdj.scdn5.secure.raxcdn.com/static/plfpl/img/shirts/photos/19151.jpg,6.0,0,0,brunt,Brunt,0.1,35,https://ismdj.scdn5.secure.raxcdn.com/static/compass/plfpl/desktop/images/shirts/shirt_35.png,False,11,d,19,35,West Brom,WBA,0.0,6,53,53,59,59,1.1,1.1,Brunt,0
0,0,2,,,0,57134,0,0,0,0,0.0,0,0,,4,4,Forward,FWD,1.9,1.9,1,Salomón,1.0,0,0,ism-icon--info,0.0,435,False,0.0,,True,False,0,0,0,0,2,,BUR (A),65,0,0,0,57134.jpg,https://ismdj.scdn5.secure.raxcdn.com/static/plfpl/img/shirts/photos/57134.jpg,1.0,0,0,rondon,Rondón,2.2,35,https://ismdj.scdn5.secure.raxcdn.com/static/compass/plfpl/desktop/images/shirts/shirt_35.png,False,9,a,19,35,West Brom,WBA,0.0,1,218,218,1006,1006,0.2,0.2,Rondón,0
0,0,-3,100,100,0,49440,0,0,0,0,0.0,0,0,,4,4,Forward,FWD,1.2,1.2,0,Hal,0.0,0,0,ism-icon--info,0.0,436,False,0.0,,True,False,0,0,0,0,18,,BUR (A),50,0,0,0,49440.jpg,https://ismdj.scdn5.secure.raxcdn.com/static/plfpl/img/shirts/photos/49440.jpg,0.0,0,0,robson-kanu,Robson-Kanu,0.9,35,https://ismdj.scdn5.secure.raxcdn.com/static/compass/plfpl/desktop/images/shirts/shirt_35.png,False,4,a,19,35,West Brom,WBA,0.0,0,158,158,361,361,0.0,0.0,Robson-Kanu,1
0,0,-2,,,1,44683,0,0,0,0,0.0,0,0,,4,4,Forward,FWD,1.7,1.7,1,Jay,1.0,0,0,ism-icon--info,0.0,437,False,0.0,,True,False,0,0,0,0,87,,BUR (A),60,0,0,0,44683.jpg,https://ismdj.scdn5.secure.raxcdn.com/static/plfpl/img/shirts/photos/44683.jpg,1.0,0,0,rodriguez,Rodriguez,3.0,35,https://ismdj.scdn5.secure.raxcdn.com/static/compass/plfpl/desktop/images/shirts/shirt_35.png,False,19,a,19,35,West Brom,WBA,0.0,1,303,303,536,536,0.2,0.2,Rodriguez,1
