id,fixture,name,assists,attempted_passes,big_chances_created,big_chances_missed,bonus,bps,clean_sheets,clearances_blocks_interceptions,completed_passes,creativity,dribbles,errors_leading_to_goal,errors_leading_to_goal_attempt,fouls,goals_conceded,goals_scored,ict_index,influence,key_passes,minutes,offside,open_play_crosses,opponent_team,own_goals,penalties_conceded,penalties_missed,penalties_saved,recoveries,red_cards,round,saves,selected,tackled,tackles,target_missed,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,winning_goals,yellow_cards,team,position,unique_id
57,47,Beram_Kayal_57,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,16,0,0,0,0,0,0,5,0,5676,0,0,0,2,2,0,0,65,705,640,44,False,0,0,3,3,2132
57,52,Beram_Kayal_57,0,12,1,0,0,6,0,1,9,12.3,0,0,0,3,2,0,2.7,10.6,1,69,0,0,17,0,0,0,0,2,0,6,0,5476,0,1,0,2,1,4,1,-162,265,427,44,True,0,1,3,3,2133
57,67,Beram_Kayal_57,0,23,0,0,0,12,0,7,16,0.7,0,0,0,0,2,0,1.7,14.2,0,90,0,0,13,0,0,0,0,7,0,7,0,5548,3,2,0,0,2,2,2,-1,310,311,44,False,0,0,3,3,2134
57,71,Beram_Kayal_57,1,21,1,0,0,22,1,10,16,14.8,2,0,0,2,0,0,6.4,49.4,1,90,0,1,19,0,0,0,0,7,0,8,0,6053,2,0,0,0,1,0,5,336,620,284,44,True,0,1,3,3,2135
57,88,Beram_Kayal_57,0,19,0,0,0,23,1,3,12,1.1,1,0,0,1,0,1,6.6,43.4,0,90,0,0,15,0,0,0,0,3,0,9,0,13025,3,0,0,1,0,21,7,5972,7598,1626,44,False,1,1,3,3,2136
57,91,Beram_Kayal_57,0,27,0,0,0,15,1,6,19,0.8,3,0,0,2,0,0,2.5,24.6,0,90,0,0,20,0,0,0,0,9,0,10,0,39495,1,3,0,0,1,0,2,24143,27456,3313,44,True,0,1,3,3,2137
57,105,Beram_Kayal_57,0,30,0,0,0,7,0,2,18,11.2,1,0,0,2,3,0,2.7,13.4,1,77,0,0,8,0,0,0,0,5,0,11,0,51754,1,0,0,1,3,2,2,13019,19021,6002,44,False,0,0,3,3,2138
57,112,Beram_Kayal_57,0,33,0,0,0,8,0,3,23,10.8,2,0,0,2,2,0,2.8,17.6,1,90,0,0,5,0,0,0,0,5,0,12,0,61247,1,0,0,1,2,0,2,8984,13617,4633,44,False,0,0,3,3,2139
57,122,Beram_Kayal_57,0,37,0,0,0,5,0,5,27,1.2,1,0,0,3,1,0,2.7,7.4,0,90,0,0,11,0,1,0,0,5,0,13,0,62850,2,1,1,1,1,18,2,1893,7811,5918,44,True,0,0,3,3,2140
57,135,Beram_Kayal_57,0,1,0,0,0,3,0,0,1,0.0,0,0,0,0,0,0,0.0,0.0,0,1,0,0,10,0,0,0,0,0,0,14,0,65161,0,0,0,2,1,0,1,2118,5483,3365,44,False,0,0,3,3,2141
57,142,Beram_Kayal_57,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,7,0,0,0,0,0,0,15,0,62788,0,0,0,1,3,0,0,-2187,3011,5198,44,True,0,0,3,3,2142
57,153,Beram_Kayal_57,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,4,0,0,0,0,0,0,16,0,57278,0,0,0,0,1,0,0,-5251,714,5965,44,False,0,0,3,3,2143
57,161,Beram_Kayal_57,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,6,0,0,0,0,0,0,17,0,50610,0,0,0,2,1,0,0,-6908,417,7325,44,True,0,0,3,3,2144
57,172,Beram_Kayal_57,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,2,0,0,0,0,0,0,18,0,46043,0,0,0,0,2,0,0,-4779,176,4955,44,False,0,0,3,3,2145
57,181,Beram_Kayal_57,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,19,0,41854,0,0,0,1,1,0,0,-4187,192,4379,44,True,0,0,3,3,2146
57,191,Beram_Kayal_57,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,8,0,0,0,0,0,0,20,0,38257,0,0,0,0,1,0,0,-3591,155,3746,44,True,0,0,3,3,2147
57,209,Beram_Kayal_57,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,19,0,0,0,0,0,0,21,0,35361,0,0,0,2,2,0,0,-3080,126,3206,44,False,0,0,3,3,2148
57,211,Beram_Kayal_57,0,6,0,0,0,7,0,1,4,0.5,0,0,0,0,0,0,0.9,6.2,0,11,0,0,12,0,0,0,0,0,0,22,0,32077,0,2,0,1,0,2,1,-3342,140,3482,44,True,0,0,3,3,2149
57,226,Beram_Kayal_57,0,4,0,0,0,3,0,0,4,0.2,0,0,0,0,0,0,0.1,0.4,0,8,0,0,14,0,0,0,0,0,0,23,0,28645,0,0,0,1,2,0,1,-3429,85,3514,44,False,0,0,3,3,2150
57,233,Beram_Kayal_57,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,9,0,0,0,0,0,0,24,0,27208,0,0,0,2,4,0,0,-1546,100,1646,44,False,0,0,3,3,2151
57,241,Beram_Kayal_57,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,18,0,0,0,0,0,0,25,0,25750,0,0,0,0,0,0,0,-1247,54,1301,44,True,0,0,3,3,2152
57,251,Beram_Kayal_57,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,4,0,0,0,0,0,0,26,0,24900,0,0,0,3,1,0,0,-1082,131,1213,44,True,0,0,3,3,2153
57,265,Beram_Kayal_57,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,6,0,0,0,0,0,0,32,0,20008,0,0,0,0,3,0,0,-768,86,854,44,False,0,0,3,3,2154
57,275,Beram_Kayal_57,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,11,0,0,0,0,0,0,28,0,22948,0,0,0,1,2,0,0,-724,31,755,44,False,0,0,3,3,2155
57,282,Beram_Kayal_57,0,1,0,0,0,3,0,1,1,0.1,0,0,0,0,0,0,0.2,2.2,0,5,0,0,10,0,0,0,0,0,0,29,0,22298,0,0,0,0,1,0,1,-662,40,702,44,True,0,0,3,3,2156
57,294,Beram_Kayal_57,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,7,0,0,0,0,0,0,30,0,21752,0,0,0,2,1,0,0,-554,37,591,44,False,0,0,3,3,2157
57,302,Beram_Kayal_57,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,5,0,0,0,0,0,0,34,0,19011,0,0,0,2,0,0,0,-888,47,935,44,True,0,0,3,3,2158
57,312,Beram_Kayal_57,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,16,0,0,0,0,0,0,32,0,20008,0,0,0,1,0,0,0,-768,86,854,44,True,0,0,3,3,2159
57,328,Beram_Kayal_57,0,2,0,0,0,0,0,0,2,0.3,0,0,0,1,1,0,0.0,0.0,0,4,0,0,17,0,0,0,0,2,0,35,0,18320,1,0,1,0,1,1,1,-671,28,699,44,False,0,0,3,3,2160
57,331,Beram_Kayal_57,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,2,0,0,0,0,0,0,34,0,19011,0,0,0,5,0,0,0,-888,47,935,44,True,0,0,3,3,2161
57,350,Beram_Kayal_57,0,22,0,0,0,7,1,4,15,4.1,1,0,0,1,0,0,2.1,15.4,0,80,0,0,20,0,0,0,0,5,0,35,0,18320,3,1,1,0,0,1,3,-671,28,699,44,False,0,0,3,3,2162
57,351,Beram_Kayal_57,0,15,0,0,0,2,0,0,12,0.8,0,0,0,0,1,0,0.7,4.4,0,48,0,0,15,0,0,0,0,3,0,36,0,18135,2,0,0,1,1,2,1,-225,36,261,44,True,0,0,3,3,2163
57,361,Beram_Kayal_57,0,0,0,0,0,3,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,1,0,0,1,0,0,0,0,0,0,37,0,17650,0,0,0,1,1,0,1,-465,6,471,44,False,0,0,3,3,2164
57,371,Beram_Kayal_57,0,15,0,0,0,7,0,5,12,0.4,0,0,0,1,4,0,1.5,14.8,0,90,0,0,13,0,0,0,0,3,0,38,0,17370,1,0,0,4,1,0,2,-268,41,309,44,True,0,0,3,3,2165
58,9,Solomon_March_58,0,26,0,0,0,6,0,1,20,14.3,0,0,0,0,2,0,2.0,3.2,1,70,0,0,18,0,0,0,0,5,0,1,0,3712,2,0,0,0,2,2,2,0,0,0,50,False,0,0,3,3,2166
58,11,Solomon_March_58,1,24,1,0,0,19,0,0,14,16.1,1,0,0,2,2,0,4.2,25.4,1,90,0,1,14,0,0,0,0,9,0,2,0,3689,3,0,0,2,3,0,5,-365,90,455,50,True,0,0,3,3,2167
58,25,Solomon_March_58,0,21,0,0,0,8,0,6,14,5.0,0,0,0,0,1,0,1.9,13.6,0,74,0,0,12,0,0,0,0,4,0,3,0,6614,2,0,0,0,1,0,2,1739,2921,1182,50,False,0,0,3,3,2168
58,31,Solomon_March_58,0,28,0,1,0,7,0,0,25,17.5,2,0,0,0,2,0,7.8,12.2,1,90,0,1,9,0,0,0,0,4,0,4,0,9134,2,1,1,2,2,48,2,1934,3446,1512,50,True,0,0,3,3,2169
58,47,Solomon_March_58,0,25,0,0,0,5,0,1,16,18.6,0,0,0,1,2,0,2.4,1.6,1,70,0,1,16,0,0,0,0,4,0,5,0,9541,2,0,1,2,2,4,2,178,1793,1615,50,False,0,0,3,3,2170
58,52,Solomon_March_58,0,12,0,0,0,7,0,2,9,2.7,1,0,0,1,1,0,2.3,8.2,0,72,0,0,17,0,0,0,0,3,0,6,0,8743,1,0,0,2,1,12,2,-766,480,1246,50,True,0,0,3,3,2171
58,67,Solomon_March_58,0,12,0,0,0,9,0,1,5,14.3,0,0,0,0,2,0,2.5,10.2,1,82,0,1,13,0,0,0,0,4,0,7,0,8224,2,1,0,0,2,0,2,-583,287,870,50,False,0,0,3,3,2172
58,71,Solomon_March_58,0,20,0,0,0,1,1,1,15,13.2,1,0,0,3,0,0,2.1,3.0,1,85,1,0,19,0,0,0,0,2,0,8,0,8353,2,0,1,0,1,5,3,5,567,562,50,True,0,0,3,3,2173
58,88,Solomon_March_58,0,23,0,0,0,5,1,3,14,2.2,1,0,0,2,0,0,1.0,4.8,0,90,1,0,15,0,0,0,0,6,0,9,0,8625,3,1,1,1,0,3,3,170,938,768,50,False,0,0,3,3,2174
58,91,Solomon_March_58,0,31,1,0,0,12,1,1,26,33.0,0,0,0,1,0,0,6.3,11.2,2,70,0,1,20,0,0,0,0,4,0,10,0,8927,3,0,1,0,1,19,3,177,824,647,50,True,0,0,3,3,2175
58,105,Solomon_March_58,1,20,1,0,1,20,0,2,10,25.9,0,0,0,1,2,0,5.6,28.0,2,69,1,1,8,0,0,0,0,3,0,11,0,8799,1,0,0,1,3,2,6,-206,644,850,50,False,0,0,3,3,2176
58,112,Solomon_March_58,1,7,1,0,0,19,0,0,4,28.1,0,0,0,0,1,0,6.0,18.2,2,38,0,2,5,0,0,0,0,3,0,12,0,16412,0,0,1,1,2,14,4,6933,7856,923,50,False,0,0,3,3,2177
58,122,Solomon_March_58,0,18,0,0,0,3,0,0,14,17.9,2,0,0,0,1,0,2.9,0.2,1,17,0,0,11,0,0,0,0,0,0,13,0,19731,1,0,2,1,1,11,1,3114,4929,1815,50,True,0,0,3,3,2178
58,135,Solomon_March_58,2,37,2,0,3,37,0,1,33,39.0,4,0,0,2,1,0,9.4,43.2,2,90,0,3,10,0,0,0,0,4,0,14,0,19427,5,0,0,2,1,12,11,-195,1739,1934,50,False,0,0,3,3,2179
58,142,Solomon_March_58,0,20,0,0,0,10,0,2,13,16.3,0,0,0,2,1,0,4.5,12.6,1,90,0,1,7,0,0,0,0,7,0,15,0,74310,1,1,0,1,3,16,2,51805,54524,2719,50,True,0,0,3,3,2180
58,153,Solomon_March_58,0,28,1,0,0,17,0,1,18,83.8,4,0,0,1,1,0,10.1,12.8,5,90,0,3,4,0,0,0,0,4,0,16,0,90074,2,0,2,0,1,4,2,15776,22832,7056,51,False,0,0,3,3,2181
58,161,Solomon_March_58,0,34,0,0,1,28,0,4,20,34.8,2,0,0,0,2,1,13.3,53.4,2,90,1,2,6,0,0,0,0,9,0,17,0,74890,5,0,1,2,1,45,8,-13035,2875,15910,50,True,0,0,3,3,2182
58,172,Solomon_March_58,0,27,0,0,0,7,0,1,23,14.3,0,0,0,0,2,0,2.5,9.8,1,90,0,0,2,0,0,0,0,8,0,18,0,96659,1,0,1,0,2,1,2,19348,25675,6327,50,False,0,0,3,3,2183
58,181,Solomon_March_58,0,26,0,0,0,8,0,2,19,36.9,0,0,0,1,1,0,5.2,8.6,2,90,0,2,1,0,0,0,0,2,0,19,0,91756,0,0,2,1,1,6,2,-4187,7759,11946,50,True,0,0,3,3,2184
58,191,Solomon_March_58,0,27,0,0,0,5,1,5,21,8.2,0,0,0,0,0,0,2.7,19.0,0,90,0,1,8,0,0,0,0,4,0,20,0,90251,5,0,0,0,1,0,3,-2053,8532,10585,50,True,0,0,3,3,2185
58,209,Solomon_March_58,0,32,0,0,0,15,0,5,23,60.0,2,0,0,2,2,0,10.1,22.2,4,90,1,3,19,0,0,0,0,7,0,21,0,85059,0,0,0,2,2,19,1,-5537,5049,10586,50,False,0,1,3,3,2186
58,211,Solomon_March_58,0,16,0,0,0,8,0,1,11,1.3,2,0,0,1,1,0,0.7,5.6,0,65,0,0,12,0,0,0,0,0,0,22,0,76433,1,1,0,1,0,0,2,-9008,4646,13654,50,True,0,0,3,3,2187
58,226,Solomon_March_58,0,18,0,0,0,4,0,3,12,16.0,1,0,0,2,2,0,2.8,12.4,1,59,0,0,14,0,0,0,0,5,0,23,0,69359,1,0,0,1,2,0,1,-7218,5010,12228,50,False,0,0,3,3,2188
58,233,Solomon_March_58,0,25,0,0,0,12,0,2,18,19.4,3,0,0,1,4,0,5.1,23.0,1,90,0,2,9,0,0,0,0,2,0,24,0,67718,0,0,0,2,4,9,2,-2163,5284,7447,50,False,0,0,3,3,2189
58,241,Solomon_March_58,0,27,1,0,0,13,1,2,17,29.6,8,0,0,1,0,0,6.3,21.2,2,90,0,0,18,0,0,0,0,4,0,25,0,65640,7,0,0,0,0,12,3,-1711,4070,5781,49,True,0,0,3,3,2190
58,251,Solomon_March_58,0,14,0,0,0,2,0,0,11,15.6,0,0,0,1,1,0,6.9,13.4,1,47,0,1,4,0,0,0,0,1,0,26,0,71769,2,0,0,3,1,40,1,5051,10373,5322,49,True,0,0,3,3,2191
58,265,Solomon_March_58,0,10,0,0,0,2,0,1,4,0.6,0,0,0,0,0,0,0.5,2.2,0,30,0,0,6,0,0,0,0,2,0,32,0,51444,1,0,0,0,3,2,1,-62,3307,3369,48,False,0,0,3,3,2192
58,275,Solomon_March_58,0,25,0,0,0,6,0,1,18,12.3,0,0,0,0,2,0,2.1,8.2,1,66,0,0,11,0,0,0,0,5,0,28,0,57437,2,0,0,1,2,0,2,-2100,1780,3880,49,False,0,0,3,3,2193
58,282,Solomon_March_58,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,10,0,0,0,0,0,0,29,0,59286,0,0,0,0,1,0,0,1645,4547,2902,49,True,0,0,3,3,2194
58,294,Solomon_March_58,0,8,0,0,0,5,0,0,6,1.1,0,0,0,0,0,0,0.7,2.2,0,15,0,0,7,0,0,0,0,4,0,30,0,54771,1,1,0,2,1,4,1,-4454,901,5355,48,False,0,0,3,3,2195
58,302,Solomon_March_58,0,36,0,0,0,6,0,0,25,44.8,6,0,0,3,2,0,7.0,11.8,3,90,0,1,5,0,0,0,0,7,0,34,0,45359,8,1,3,2,0,13,2,-2097,1772,3869,48,True,0,0,3,3,2196
58,312,Solomon_March_58,0,14,0,0,0,3,0,0,11,2.8,0,0,0,0,0,0,0.4,1.4,0,28,0,0,16,0,0,0,0,1,0,32,0,51444,0,0,0,1,0,0,1,-62,3307,3369,48,True,0,0,3,3,2197
58,328,Solomon_March_58,0,2,0,0,0,1,0,0,2,0.3,2,0,0,0,1,0,0.6,0.2,0,17,0,0,17,0,0,0,0,0,0,35,0,43473,2,0,2,0,1,5,1,-2057,1501,3558,47,False,0,0,3,3,2198
58,331,Solomon_March_58,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,2,0,0,0,0,0,0,34,0,45359,0,0,0,5,0,0,0,-2097,1772,3869,48,True,0,0,3,3,2199
58,350,Solomon_March_58,0,25,0,0,0,9,1,5,18,2.6,4,0,0,1,0,0,3.2,21.2,0,90,1,0,20,0,0,0,0,3,0,35,0,43473,4,1,0,0,0,8,3,-2057,1501,3558,47,False,0,0,3,3,2200
58,351,Solomon_March_58,0,18,0,0,0,9,0,0,15,16.7,4,0,0,0,0,0,5.7,13.6,1,45,0,1,15,0,0,0,0,3,0,36,0,42595,3,1,0,1,1,27,1,-799,622,1421,47,True,0,0,3,3,2201
58,361,Solomon_March_58,1,18,0,1,0,14,0,1,11,19.3,0,0,0,0,1,0,9.8,16.8,1,90,0,2,1,0,0,0,0,6,0,37,0,41100,2,0,1,1,1,62,5,-1444,315,1759,47,False,0,0,3,3,2202
58,371,Solomon_March_58,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,13,0,0,0,0,0,0,38,0,41952,0,0,0,4,1,0,0,725,2261,1536,47,True,0,0,3,3,2203
59,9,Pascal_Gro?_59,0,18,0,0,0,6,0,1,14,20.3,0,0,0,0,2,0,3.3,8.6,1,59,0,2,18,0,0,0,0,0,0,1,0,364302,0,0,0,0,2,4,1,0,0,0,70,False,0,0,3,3,2204
59,11,Pascal_Gro?_59,0,28,0,0,3,29,0,1,17,17.5,0,0,0,0,1,1,8.1,40.8,1,89,0,0,14,0,0,0,0,3,0,2,0,296226,0,0,0,2,3,23,10,-73103,1269,74372,69,True,1,0,3,3,2205
59,25,Pascal_Gro?_59,0,6,0,1,0,4,0,2,5,14.8,0,0,0,0,0,0,4.5,13.4,1,10,0,1,12,0,0,0,0,3,0,3,0,281894,0,0,0,0,1,17,1,-21326,12719,34045,69,False,0,0,3,3,2206
59,31,Pascal_Gro?_59,0,17,0,1,0,-3,0,0,14,23.8,1,0,0,0,1,0,5.1,7.8,1,59,0,1,9,0,0,1,0,3,0,4,0,284233,1,0,0,2,2,19,-1,-2102,25915,28017,69,True,0,0,3,3,2207
59,47,Pascal_Gro?_59,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,16,0,0,0,0,0,0,5,0,213575,0,0,0,2,2,0,0,-68974,2024,70998,68,False,0,0,3,3,2208
59,52,Pascal_Gro?_59,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,17,0,0,0,0,0,0,6,0,162248,0,0,0,2,1,0,0,-52548,169,52717,68,True,0,0,3,3,2209
59,67,Pascal_Gro?_59,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,13,0,0,0,0,0,0,7,0,133983,0,0,0,0,2,0,0,-29150,102,29252,67,False,0,0,3,3,2210
59,71,Pascal_Gro?_59,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,19,0,0,0,0,0,0,8,0,121200,0,0,0,0,1,0,0,-13242,139,13381,67,True,0,0,3,3,2211
59,88,Pascal_Gro?_59,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,15,0,0,0,0,0,0,9,0,111039,0,0,0,1,0,0,0,-10370,293,10663,67,False,0,0,3,3,2212
59,91,Pascal_Gro?_59,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,20,0,0,0,0,0,0,10,0,105581,0,0,0,0,1,0,0,-5680,143,5823,67,True,0,0,3,3,2213
59,105,Pascal_Gro?_59,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,8,0,0,0,0,0,0,11,0,99681,0,0,0,1,3,0,0,-6006,53,6059,67,False,0,0,3,3,2214
59,112,Pascal_Gro?_59,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,5,0,0,0,0,0,0,12,0,95814,0,0,0,1,2,0,0,-3936,52,3988,67,False,0,0,3,3,2215
59,122,Pascal_Gro?_59,0,34,0,0,0,11,0,2,30,25.3,1,0,0,1,1,0,3.2,7.0,2,81,1,0,11,0,0,0,0,2,0,13,0,94518,1,0,0,1,1,0,2,-1392,638,2030,67,True,0,0,3,3,2216
59,135,Pascal_Gro?_59,0,80,0,0,0,14,0,2,60,62.6,0,0,0,0,1,0,10.9,29.6,4,90,0,0,10,0,0,0,0,7,0,14,0,95790,1,0,0,2,1,17,2,1095,1750,655,67,False,0,0,3,3,2217
59,142,Pascal_Gro?_59,0,20,0,0,0,7,0,0,16,12.4,1,0,0,0,0,0,2.0,5.4,1,30,0,0,7,0,0,0,0,2,0,15,0,95767,0,1,0,1,3,2,1,-77,921,998,67,True,0,0,3,3,2218
59,153,Pascal_Gro?_59,0,36,0,0,0,11,0,2,29,21.8,0,0,0,1,1,0,3.6,10.0,2,78,0,0,4,0,0,0,0,0,0,16,0,95017,0,0,1,0,1,4,2,-824,574,1398,67,False,0,0,3,3,2219
59,161,Pascal_Gro?_59,0,25,0,0,0,5,0,1,21,6.3,0,0,0,0,2,0,1.2,4.0,0,80,1,1,6,0,0,0,0,1,0,17,0,93204,1,0,0,2,1,2,2,-1783,183,1966,67,True,0,0,3,3,2220
59,172,Pascal_Gro?_59,0,38,1,0,0,17,0,0,29,59.5,0,0,0,2,1,0,7.7,13.2,4,75,0,3,2,0,0,0,0,4,0,18,0,92518,0,0,0,0,2,4,2,-821,197,1018,67,False,0,0,3,3,2221
59,181,Pascal_Gro?_59,0,43,0,0,0,10,0,1,30,3.2,0,0,0,0,1,0,2.8,10.6,0,90,0,0,1,0,0,0,0,5,0,19,0,91490,0,2,1,1,1,14,2,-1071,182,1253,67,True,0,0,3,3,2222
59,191,Pascal_Gro?_59,0,38,1,0,0,7,1,2,25,26.8,0,0,0,0,0,0,4.4,12.8,1,90,1,1,8,0,0,0,0,3,0,20,0,90657,5,0,0,0,1,4,3,-923,215,1138,67,True,0,0,3,3,2223
59,209,Pascal_Gro?_59,1,52,1,0,0,23,0,4,39,34.8,0,0,0,0,2,0,7.7,32.8,2,90,0,0,19,0,0,0,0,6,0,21,0,90232,2,0,1,2,2,9,5,-521,225,746,67,False,0,0,3,3,2224
59,211,Pascal_Gro?_59,0,25,0,0,0,5,0,1,17,15.2,0,0,0,1,1,0,4.0,4.6,1,78,0,1,12,0,1,0,0,7,0,22,0,89836,1,0,0,1,0,20,2,-544,458,1002,67,True,0,0,3,3,2225
59,226,Pascal_Gro?_59,0,35,0,0,3,33,0,2,29,47.5,0,0,0,0,2,1,11.4,41.8,3,81,0,2,14,0,0,0,0,3,0,23,0,89315,2,0,0,1,2,25,10,-589,333,922,67,False,0,0,3,3,2226
59,233,Pascal_Gro?_59,1,30,1,0,0,25,0,2,22,35.3,1,0,0,0,3,0,6.8,24.4,3,76,1,0,9,0,0,0,0,6,0,24,0,95607,0,0,1,2,4,8,5,5488,7048,1560,67,False,0,0,3,3,2227
59,241,Pascal_Gro?_59,0,57,3,0,3,33,1,2,42,134.3,1,0,0,1,0,0,19.7,31.6,10,90,0,5,18,0,0,0,0,4,0,25,0,98446,2,1,1,0,0,31,6,2691,4221,1530,67,True,0,0,3,3,2228
59,251,Pascal_Gro?_59,0,40,0,0,0,16,0,2,31,58.1,0,0,0,1,2,0,15.3,20.8,3,65,1,4,4,0,0,0,0,5,0,26,0,109534,0,1,1,3,1,74,2,9895,12055,2160,67,True,0,0,3,3,2229
59,265,Pascal_Gro?_59,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,6,0,0,0,0,0,0,32,0,91106,0,0,0,0,3,0,0,-1355,158,1513,67,False,0,0,3,3,2230
59,275,Pascal_Gro?_59,0,28,1,0,0,10,0,0,22,26.0,0,0,0,0,1,0,4.7,7.8,2,50,0,0,11,0,0,0,0,6,0,28,0,108075,0,0,0,1,2,13,1,289,2139,1850,67,False,0,0,3,3,2231
59,282,Pascal_Gro?_59,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,10,0,0,0,0,0,0,29,0,99144,0,0,0,0,1,0,0,-8826,144,8970,67,True,0,0,3,3,2232
59,294,Pascal_Gro?_59,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,7,0,0,0,0,0,0,30,0,94036,0,0,0,2,1,0,0,-5177,25,5202,67,False,0,0,3,3,2233
59,302,Pascal_Gro?_59,0,21,0,0,0,0,0,0,15,17.4,0,0,0,2,2,0,2.2,2.6,1,53,0,1,5,0,0,0,0,2,0,34,0,92072,3,0,0,2,0,2,1,1363,2176,813,67,True,0,0,3,3,2234
59,312,Pascal_Gro?_59,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,16,0,0,0,0,0,0,32,0,91106,0,0,0,1,0,0,0,-1355,158,1513,67,True,0,0,3,3,2235
59,328,Pascal_Gro?_59,0,15,0,0,0,13,0,6,9,28.8,0,0,0,0,1,0,5.5,26.6,2,90,0,1,17,0,0,0,0,5,0,35,0,91411,0,0,0,0,1,0,2,-692,365,1057,67,False,0,0,3,3,2236
59,331,Pascal_Gro?_59,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,2,0,0,0,0,0,0,34,0,92072,0,0,0,5,0,0,0,1363,2176,813,67,True,0,0,3,3,2237
59,350,Pascal_Gro?_59,0,33,0,0,0,13,1,6,25,17.6,0,0,0,0,0,0,3.3,15.0,1,90,0,0,20,0,0,0,0,5,0,35,0,91411,0,0,0,0,0,0,3,-692,365,1057,67,False,0,0,3,3,2238
59,351,Pascal_Gro?_59,0,33,0,0,3,29,0,2,22,54.5,0,0,0,1,1,1,13.3,45.6,4,90,0,1,15,0,0,0,0,3,0,36,0,91429,1,0,0,1,1,33,10,0,504,504,67,True,0,0,3,3,2239
59,361,Pascal_Gro?_59,0,26,1,1,0,5,0,2,22,21.2,0,0,0,1,1,0,5.0,9.6,2,90,0,0,1,0,0,0,0,2,0,37,0,91425,1,1,1,1,1,19,1,-100,557,657,67,False,0,1,3,3,2240
59,371,Pascal_Gro?_59,1,32,1,0,0,24,0,1,23,30.3,0,0,0,0,4,0,6.0,29.6,2,90,0,1,13,0,0,0,0,4,0,38,0,93517,2,1,0,4,1,0,5,1939,2565,626,67,True,0,0,3,3,2241
60,9,Davy_Pr?pper_60,0,38,0,0,0,9,0,7,32,1.5,1,0,0,3,2,0,2.3,12.0,0,90,0,0,18,0,0,0,0,7,0,1,0,8887,5,1,1,0,2,9,2,0,0,0,50,False,0,0,3,3,2242
