    ID,    Web Name,    Player ID,    Full Name,    Team,    News,    Position,    Current Price,    Value Season,    Cost Change from Start,    Percentage selected by,    Transfers In,    Transfers Out,    Total Points,    Points Per Game,    Minutes,    Goals Scored,    Assists,    Clean Sheets,    Goals Conceded,    Own Goals,    Penalties Saved,    Penalties Missed,    Yellow Cards,    Red Cards,    Saves,    Bonus Points,    Bonus Point System Score,    Influence,    Creativity,    Threat,        ICT Index,    EA Index,
                364,        Montero,        49195,        Jefferson Montero,        80,        Joined Getafe in season-long loan deal,        3,        49,        0.0,        -1,        0.0,        256,        3042,        0,        0.0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0.0,        0.0,        0.0,        0.0,        0,    
                365,        Fer,        49277,        Leroy Fer,        80,        Achilles injury - Unknown return date,        3,        52,        7.9,        -3,        0.2,        17302,        40101,        41,        2.0,        1394,        1,        1,        4,        26,        0,        0,        0,        5,        0,        0,        0,        201,        240.6,        180.0,        139.0,        56.0,        0,    
                366,        Dyer,        21083,        Nathan Dyer,        80,        ,        3,        44,        9.3,        -1,        0.2,        28260,        21336,        41,        1.7,        1300,        0,        1,        3,        21,        0,        0,        0,        2,        0,        0,        0,        139,        103.8,        211.1,        174.0,        48.7,        0,    
                367,        Carroll,        93464,        Tom Carroll,        80,        ,        3,        43,        19.8,        -2,        4.5,        622581,        682952,        85,        2.3,        2562,        0,        4,        7,        39,        0,        0,        0,        3,        0,        0,        6,        431,        452.8,        748.6,        172.0,        137.5,        0,    
                368,        Barrow,        111787,        Modou Barrow,        80,        Transferred to Reading,        3,        50,        0.0,        0,        0.0,        61,        275,        0,        0.0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0.0,        0.0,        0.0,        0.0,        0,    
                369,        Narsingh,        57586,        Luciano Narsingh,        80,        ,        3,        47,        6.4,        -3,        0.0,        2990,        4939,        30,        1.7,        614,        1,        0,        1,        15,        0,        0,        0,        0,        0,        0,        3,        97,        109.4,        149.5,        155.0,        41.4,        0,    
                370,        Mesa,        106899,        Roque Mesa,        80,        Season-long loan to Sevilla,        3,        42,        4.3,        -3,        0.4,        59697,        69957,        18,        1.6,        753,        0,        0,        2,        16,        0,        0,        0,        3,        0,        0,        0,        125,        89.0,        85.7,        34.0,        20.9,        0,    
                372,        McBurnie,        169432,        Oliver McBurnie,        80,        Season-long loan to Barnsley,        4,        46,        3.5,        1,        1.7,        255163,        278564,        16,        1.5,        267,        0,        1,        0,        5,        0,        0,        0,        0,        0,        0,        0,        45,        38.4,        30.4,        105.0,        17.4,        0,    
                373,        Jordan Ayew,        80146,        Jordan Ayew,        80,        ,        4,        54,        20.0,        4,        9.5,        1535368,        1152190,        108,        3.0,        2850,        7,        2,        7,        49,        0,        0,        0,        2,        1,        0,        12,        382,        562.2,        350.4,        944.0,        185.8,        0,    
                374,        Abraham,        173879,        Tammy Abraham,        80,        ,        4,        54,        15.9,        -1,        3.4,        1332277,        1348417,        86,        2.8,        1715,        5,        3,        4,        31,        0,        0,        0,        0,        0,        0,        11,        238,        269.2,        182.6,        693.0,        114.2,        0,    
                449,        André Ayew,        45124,        André Ayew,        80,        ,        3,        68,        11.3,        -2,        1.0,        60750,        107492,        77,        2.6,        1834,        3,        5,        3,        42,        0,        0,        1,        5,        0,        0,        2,        249,        319.4,        283.1,        429.0,        102.7,        0,    
                485,        Bartley,        59940,        Kyle Bartley,        80,        Knee injury - Unknown return date,        2,        43,        1.2,        -2,        0.1,        1460,        5916,        5,        1.0,        233,        0,        0,        0,        4,        0,        0,        0,        2,        0,        0,        0,        29,        75.0,        21.2,        16.0,        11.2,        0,    
                519,        Clucas,        74033,        Sam Clucas,        80,        ,        3,        47,        16.0,        -3,        0.4,        70980,        52093,        75,        2.6,        2039,        3,        1,        5,        30,        0,        0,        0,        2,        0,        0,        4,        305,        362.4,        270.1,        233.0,        86.2,        0,    
                535,        Sanches,        171319,        Renato Sanches,        80,        ,        3,        43,        4.7,        -7,        0.3,        170811,        169427,        20,        1.7,        699,        0,        0,        2,        10,        0,        0,        0,        1,        0,        0,        0,        83,        71.8,        135.0,        64.0,        27.0,        0,    
                542,        Bony,        57001,        Wilfried Bony,        80,        Ankle injury - Unknown return date,        4,        56,        5.9,        -4,        0.1,        87941,        88471,        33,        2.2,        701,        2,        1,        2,        8,        0,        0,        0,        2,        0,        0,        3,        103,        119.0,        70.6,        211.0,        39.3,        0,    
                561,        Rodon,        214225,        Joe Rodon,        80,        Season-long loan to Cheltenham,        2,        40,        0.0,        0,        0.0,        5530,        4216,        0,        0.0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0.0,        0.0,        0.0,        0.0,        0,    
                576,        Mulder,        40346,        Erwin Mulder,        80,        ,        1,        40,        0.0,        0,        0.1,        6435,        3317,        0,        0.0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0.0,        0.0,        0.0,        0.0,        0,    
                598,        Roberts,        192290,        Connor Roberts,        80,        ,        2,        40,        1.8,        0,        0.3,        24003,        8281,        7,        1.8,        267,        0,        0,        0,        4,        0,        0,        0,        0,        0,        0,        0,        41,        26.2,        12.8,        2.0,        4.1,        0,    
                371,        Llorente,        19760,        Fernando Llorente,        6,        ,        4,        73,        3.0,        -2,        0.2,        25294,        29080,        22,        1.4,        224,        1,        0,        1,        2,        0,        0,        0,        1,        0,        0,        2,        70,        60.2,        66.7,        99.0,        22.6,        0,    
                375,        Lloris,        37915,        Hugo Lloris,        6,        ,        1,        55,        26.2,        0,        9.3,        415027,        608956,        144,        4.0,        3240,        0,        0,        15,        35,        0,        0,        0,        1,        0,        87,        6,        694,        726.4,        0.1,        0.0,        72.3,        0,    
                376,        Vorm,        39215,        Michel Vorm,        6,        ,        1,        48,        0.6,        -2,        0.1,        7923,        9749,        3,        3.0,        90,        0,        0,        0,        1,        0,        0,        0,        0,        0,        4,        0,        17,        19.0,        0.0,        0.0,        1.9,        0,    
                377,        Alderweireld,        55605,        Toby Alderweireld,        6,        ,        2,        58,        7.4,        -2,        5.0,        169714,        659946,        43,        3.1,        1177,        0,        0,        5,        13,        0,        0,        0,        3,        0,        0,        3,        247,        249.2,        67.8,        50.0,        36.8,        0,    
                378,        Rose,        38290,        Danny Rose,        6,        ,        2,        64,        3.8,        -1,        0.3,        23589,        37946,        24,        2.4,        800,        0,        2,        2,        14,        0,        0,        0,        4,        0,        0,        0,        136,        159.4,        181.6,        117.0,        45.9,        0,    
                380,        Vertonghen,        39194,        Jan Vertonghen,        6,        ,        2,        61,        22.6,        1,        10.1,        780007,        689532,        138,        3.8,        3203,        0,        1,        16,        31,        0,        0,        0,        4,        0,        0,        13,        778,        774.4,        205.7,        243.0,        122.7,        0,    
                381,        Davies,        115556,        Ben Davies,        6,        ,        2,        58,        24.7,        3,        21.9,        2774181,        1984637,        143,        4.9,        2323,        2,        7,        12,        20,        0,        0,        0,        3,        0,        0,        14,        615,        610.0,        698.8,        201.0,        151.0,        0,    
                382,        Trippier,        77794,        Kieran Trippier,        6,        Knee injury - 75% chance of playing,        2,        52,        21.7,        -3,        4.8,        982731,        926829,        113,        4.7,        1912,        0,        7,        9,        21,        0,        0,        0,        1,        0,        0,        18,        539,        459.0,        617.5,        78.0,        115.6,        0,    
                384,        Dier,        93264,        Eric Dier,        6,        ,        3,        47,        18.1,        -3,        2.4,        211695,        306589,        85,        2.5,        2822,        0,        2,        15,        30,        0,        0,        0,        4,        0,        0,        2,        477,        604.2,        293.4,        289.0,        118.6,        0,    
                385,        Dembélé,        39104,        Mousa Dembélé,        6,        Ankle injury - 75% chance of playing,        3,        49,        10.6,        -1,        1.7,        105872,        183571,        52,        1.9,        1875,        0,        0,        7,        22,        0,        0,        0,        6,        0,        0,        3,        358,        309.2,        303.1,        73.0,        68.5,        0,    
                386,        Lamela,        62974,        Erik Lamela,        6,        ,        3,        63,        8.7,        -2,        0.1,        19589,        18446,        55,        2.2,        826,        2,        4,        4,        12,        0,        0,        0,        4,        0,        0,        1,        186,        204.8,        283.1,        364.0,        84.7,        0,    
                387,        Eriksen,        80607,        Christian Eriksen,        6,        ,        3,        97,        20.5,        2,        19.4,        2542509,        2307725,        199,        5.4,        3218,        11,        10,        17,        33,        0,        0,        0,        0,        0,        0,        23,        826,        1072.6,        1487.0,        1021.0,        358.2,        0,    
                388,        Alli,        108823,        Bamidele Alli,        6,        ,        3,        90,        19.4,        -5,        13.8,        1310914,        2312061,        175,        4.9,        2957,        9,        13,        16,        28,        0,        0,        0,        7,        0,        0,        12,        565,        775.2,        878.5,        934.0,        258.8,        0,    
                389,        Wanyama,        54756,        Victor Wanyama,        6,        ,        3,        48,        6.7,        -2,        0.3,        10708,        45164,        32,        1.8,        837,        1,        0,        2,        11,        0,        0,        0,        2,        0,        0,        1,        174,        206.0,        96.8,        77.0,        37.8,        0,    
                390,        Son,        85971,        Heung-Min Son,        6,        ,        3,        83,        21.4,        3,        14.0,        2291049,        1510651,        178,        4.8,        2292,        12,        8,        14,        18,        0,        0,        0,        0,        0,        0,        16,        544,        725.8,        588.2,        1177.0,        249.1,        0,    
                391,        Winks,        157668,        Harry Winks,        6,        Ankle injury - Unknown return date,        3,        48,        6.5,        -2,        0.1,        28262,        30642,        31,        1.9,        768,        0,        1,        4,        9,        0,        0,        0,        0,        0,        0,        0,        167,        144.4,        172.2,        14.0,        33.1,        0,    
                393,        Sissoko,        45268,        Moussa Sissoko,        6,        ,        3,        53,        10.9,        -2,        0.4,        36798,        46288,        58,        1.8,        1385,        1,        1,        7,        18,        0,        0,        0,        3,        0,        0,        0,        246,        245.8,        384.7,        281.0,        91.1,        0,    
                394,        Kane,        78830,        Harry Kane,        6,        ,        4,        131,        16.6,        6,        37.7,        5323924,        5113596,        217,        5.9,        3074,        29,        2,        15,        34,        0,        0,        1,        5,        0,        0,        31,        781,        1214.4,        502.1,        2355.0,        407.4,        0,    
                395,        Janssen,        165990,        Vincent Janssen,        6,        Joined Fenerbahce on season-long loan,        4,        74,        0.1,        -1,        0.1,        999,        9054,        1,        1.0,        1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        2,        0.0,        0.0,        0.0,        0.0,        0,    
                498,        Walker-Peters,        158534,        Kyle Walker-Peters,        6,        ,        2,        40,        3.3,        -5,        0.9,        123105,        142080,        13,        4.3,        188,        0,        2,        1,        4,        0,        0,        0,        0,        0,        0,        0,        73,        70.4,        48.3,        10.0,        12.9,        0,    
                511,        Carter-Vickers,        168763,        Cameron Carter-Vickers,        6,        Season-long loan to Sheffield United,        2,        45,        0.0,        0,        0.0,        385,        705,        0,        0.0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0.0,        0.0,        0.0,        0.0,        0,    
                520,        Sánchez,        173904,        Davinson Sánchez,        6,        ,        2,        60,        17.8,        0,        1.2,        133888,        85301,        107,        3.5,        2532,        0,        0,        13,        21,        1,        0,        0,        1,        1,        0,        8,        597,        598.0,        74.8,        89.0,        76.2,        0,    
                531,        Oakley-Boothe,        199404,        Tashan Oakley-Boothe,        6,        ,        3,        45,        0.0,        0,        0.0,        2418,        2195,        0,        0.0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0.0,        0.0,        0.0,        0.0,        0,    
                532,        Aurier,        80226,        Serge Aurier,        6,        Hamstring injury - 75% chance of playing,        2,        59,        13.1,        -1,        0.7,        138247,        113870,        77,        4.5,        1427,        2,        2,        6,        13,        0,        0,        0,        1,        1,        0,        9,        335,        367.2,        236.5,        209.0,        81.4,        0,    
                534,        Foyth,        234908,        Juan Foyth,        6,        ,        2,        45,        0.0,        0,        0.0,        2168,        2038,        0,        0.0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0.0,        0.0,        0.0,        0.0,        0,    
                565,        Gazzaniga,        102884,        Paulo Gazzaniga,        6,        ,        1,        42,        2.1,        -3,        0.1,        7088,        5837,        9,        9.0,        90,        0,        0,        1,        0,        0,        0,        0,        0,        0,        3,        2,        26,        27.4,        0.0,        0.0,        2.7,        0,    
                566,        Whiteman,        175941,        Alfie Whiteman,        6,        ,        1,        40,        0.0,        0,        0.1,        6613,        4143,        0,        0.0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0.0,        0.0,        0.0,        0.0,        0,    
                617,        Lucas Moura,        95715,        Lucas Rodrigues Moura da Silva,        6,        ,        3,        77,        1.4,        -3,        0.0,        12791,        11161,        11,        1.8,        206,        0,        1,        0,        6,        0,        0,        0,        0,        0,        0,        0,        36,        49.0,        83.2,        41.0,        17.5,        0,    
                643,        Sterling,        198504,        Kazaiah Sterling,        6,        ,        4,        45,        0.0,        0,        0.1,        5574,        2003,        0,        0.0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0.0,        0.0,        0.0,        0.0,        0,    
                92,        Gray,        73426,        Andre Gray,        57,        ,        4,        63,        12.5,        -2,        1.3,        258923,        312519,        79,        2.5,        1486,        5,        3,        5,        30,        0,        0,        0,        1,        0,        0,        4,        237,        251.2,        254.0,        594.0,        108.2,        0,    
                112,        Chalobah,        89085,        Nathaniel Chalobah,        57,        ,        3,        42,        3.1,        -3,        0.8,        130656,        207520,        13,        2.2,        447,        0,        0,        3,        7,        0,        0,        0,        1,        0,        0,        0,        40,        78.8,        26.5,        95.0,        20.0,        0,    
                197,        Wagué,        103127,        Molla Wagué,        57,        ,        2,        45,        4.2,        0,        0.0,        5094,        4640,        19,        3.2,        438,        1,        0,        1,        8,        0,        0,        0,        0,        0,        0,        0,        82,        98.0,        5.6,        41.0,        14.5,        0,    
                396,        Pantilimon,        56827,        Costel Pantilimon,        57,        Season-long loan to Deportivo La Coruña,        1,        45,        0.0,        0,        0.1,        309,        5320,        0,        0.0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0.0,        0.0,        0.0,        0.0,        0,    
                397,        Gomes,        18656,        Heurelho Gomes,        57,        ,        1,        44,        14.5,        -1,        1.2,        135926,        171609,        64,        2.7,        2128,        0,        0,        5,        40,        0,        0,        0,        0,        0,        61,        4,        394,        457.0,        0.2,        0.0,        45.6,        0,    
                398,        Kaboul,        37742,        Younes Kaboul,        57,        Lack of match fitness - Unknown return date,        2,        42,        1.7,        -3,        0.1,        3633,        23529,        7,        3.5,        151,        0,        0,        1,        3,        0,        0,        0,        0,        0,        0,        0,        35,        47.4,        0.9,        2.0,        5.0,        0,    
                399,        Cathcart,        41338,        Craig Cathcart,        57,        ,        2,        44,        3.2,        -1,        0.0,        600,        1244,        14,        2.0,        495,        0,        0,        1,        6,        0,        0,        0,        1,        0,        0,        0,        90,        120.0,        2.0,        23.0,        14.6,        0,    
                400,        Prödl,        41945,        Sebastian Prödl,        57,        Illness - 75% chance of playing,        2,        43,        9.8,        -2,        0.2,        21404,        36949,        42,        2.0,        1566,        0,        0,        5,        29,        0,        0,        0,        5,        0,        0,        0,        267,        276.4,        25.9,        89.0,        39.3,        0,    
                401,        Holebas,        40868,        José Holebas,        57,        ,        2,        48,        15.0,        -2,        0.5,        70321,        76513,        72,        2.6,        2381,        0,        4,        6,        47,        0,        0,        0,        7,        0,        0,        6,        412,        510.0,        632.8,        125.0,        127.0,        0,    
                402,        Britos,        52153,        Miguel Britos,        57,        Knock - 75% chance of playing,        2,        43,        5.1,        -2,        0.5,        115478,        146004,        22,        1.8,        795,        1,        0,        2,        16,        0,        0,        0,        3,        1,        0,        0,        149,        180.4,        42.7,        51.0,        27.3,        0,    
                403,        Kabasele,        85624,        Christian Kabasele,        57,        ,        2,        44,        15.5,        -1,        0.5,        203447,        187395,        68,        2.4,        2329,        2,        0,        6,        43,        1,        0,        0,        5,        0,        0,        2,        407,        645.0,        52.0,        137.0,        83.7,        0,    
                404,        Janmaat,        52940,        Daryl Janmaat,        57,        ,        2,        48,        12.3,        -2,        0.4,        57174,        49862,        59,        2.6,        1818,        3,        1,        2,        37,        0,        0,        0,        3,        0,        0,        3,        342,        445.0,        230.6,        253.0,        92.9,        0,    
                405,        Mariappa,        20145,        Adrian Mariappa,        57,        ,        2,        41,        14.1,        1,        4.9,        528682,        442528,        58,        2.1,        2206,        0,        0,        6,        43,        0,        0,        0,        4,        0,        0,        2,        378,        462.0,        59.4,        106.0,        62.8,        0,    
                406,        Mason,        231172,        Brandon Mason,        57,        Joined Dundee United on loan from 5/1 until the end of the season,        2,        39,        0.0,        -1,        1.1,        89805,        100947,        0,        0.0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0.0,        0.0,        0.0,        0.0,        0,    
                407,        Kiko Femenía,        54484,        Francisco Femenía Far,        57,        Knock - 75% chance of playing,        2,        43,        15.1,        -2,        1.4,        518525,        492130,        65,        2.8,        1709,        1,        1,        5,        34,        0,        0,        0,        2,        0,        0,        9,        389,        327.2,        302.8,        113.0,        74.5,        0,    
                408,        Cleverley,        43250,        Tom Cleverley,        57,        Hamstring injury - Unknown return date,        3,        50,        11.6,        0,        0.4,        102471,        103105,        58,        2.5,        1900,        1,        2,        6,        33,        0,        0,        1,        1,        1,        0,        3,        300,        332.2,        464.8,        124.0,        92.1,        0,    
                409,        Capoue,        38439,        Etienne Capoue,        57,        Personal Reasons - 25% chance of playing,        3,        48,        10.0,        -7,        1.4,        42739,        301267,        48,        2.1,        1537,        1,        1,        4,        29,        0,        0,        0,        3,        0,        0,        0,        262,        280.2,        165.9,        150.0,        59.7,        0,    
                410,        Behrami,        21123,        Valon Behrami,        57,        Transferred to Udinese,        3,        45,        0.0,        0,        0.1,        655,        10059,        0,        0.0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0.0,        0.0,        0.0,        0.0,        0,    
                411,        Berghuis,        88935,        Steven Berghuis,        57,        Transferred to Feyenoord,        3,        50,        0.0,        0,        0.0,        46,        242,        0,        0.0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0.0,        0.0,        0.0,        0.0,        0,    
                412,        Amrabat,        44604,        Nordin Amrabat,        57,        Season-long loan to Leganés,        3,        50,        1.2,        0,        0.0,        3633,        7659,        6,        2.0,        198,        0,        0,        1,        3,        0,        0,        0,        0,        0,        0,        0,        11,        22.8,        46.5,        10.0,        8.0,        0,    
                413,        Success,        173514,        Isaac Success,        57,        Season-long loan to Malaga,        3,        53,        0.0,        -2,        0.0,        885,        3088,        0,        0.0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0.0,        0.0,        0.0,        0.0,        0,    
                414,        Doucouré,        121599,        Abdoulaye Doucouré,        57,        ,        3,        52,        26.2,        2,        11.0,        2158021,        1690548,        136,        3.7,        3324,        7,        4,        9,        63,        0,        0,        0,        10,        0,        0,        16,        679,        859.0,        595.8,        537.0,        199.7,        0,    
                415,        Pereyra,        61566,        Roberto Pereyra,        57,        ,        3,        58,        14.0,        -2,        0.2,        21480,        24262,        81,        2.5,        1610,        5,        3,        1,        34,        0,        0,        0,        3,        0,        0,        5,        299,        346.0,        370.6,        472.0,        118.8,        0,    
                416,        Hughes,        108413,        Will Hughes,        57,        ,        3,        46,        11.5,        -4,        0.3,        78230,        81004,        53,        3.5,        987,        2,        3,        4,        16,        0,        0,        0,        0,        0,        0,        5,        190,        238.6,        267.0,        136.0,        64.3,        0,    
                417,        Deeney,        41725,        Troy Deeney,        57,        ,        4,        63,        11.6,        -2,        0.8,        127539,        133194,        73,        2.5,        1836,        5,        2,        6,        30,        0,        0,        2,        1,        1,        0,        7,        241,        343.0,        349.4,        566.0,        125.3,        0,    
                418,        Okaka,        20046,        Stefano Okaka,        57,        Thigh injury - Unknown return date,        4,        53,        4.5,        -2,        0.3,        50983,        66463,        24,        1.6,        442,        1,        1,        2,        9,        0,        0,        0,        2,        0,        0,        1,        52,        74.4,        92.0,        145.0,        29.8,        0,    
                419,        Zárate,        49696,        Mauro Zárate,        57,        Joined Al Nasr on a season-long loan on 2/10,        4,        54,        0.0,        -1,        0.0,        1781,        2261,        0,        0.0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0.0,        0.0,        0.0,        0.0,        0,    
                486,        Watson,        16045,        Ben Watson,        57,        Released,        3,        43,        2.8,        -2,        0.1,        15070,        17089,        12,        1.5,        455,        0,        0,        0,        12,        0,        0,        0,        1,        0,        0,        0,        61,        74.2,        46.1,        10.0,        13.1,        0,    
                499,        Sinclair,        133801,        Jerome Sinclair,        57,        ,        4,        49,        0.8,        -1,        0.2,        11648,        14226,        4,        1.0,        29,        0,        0,        0,        1,        0,        0,        0,        0,        0,        0,        0,        12,        4.4,        11.0,        4.0,        1.9,        0,    
                501,        Richarlison,        212319,        Richarlison de Andrade,        57,        ,        3,        58,        21.6,        -2,        6.5,        2078002,        1826805,        125,        3.3,        2817,        5,        8,        8,        54,        0,        0,        0,        4,        0,        0,        4,        304,        497.0,        384.7,        1217.0,        209.3,        0,    
                527,        Carrillo,        100412,        André Carrillo,        57,        Thigh injury - 75% chance of playing,        3,        54,        11.9,        -1,        0.0,        13259,        11980,        64,        2.3,        1529,        1,        3,        4,        31,        0,        0,        0,        2,        0,        0,        4,        275,        271.2,        331.2,        300.0,        90.3,        0,    
                536,        Karnezis,        48332,        Orestis Karnezis,        57,        ,        1,        45,        10.4,        0,        0.2,        17022,        8330,        47,        3.1,        1291,        0,        0,        4,        24,        0,        0,        0,        0,        0,        34,        5,        240,        247.6,        0.0,        0.0,        24.8,        0,    
                537,        Zeegelaar,        66247,        Marvin Zeegelaar,        57,        ,        2,        40,        7.0,        -5,        0.3,        115997,        103105,        28,        2.3,        993,        0,        2,        2,        18,        0,        0,        0,        4,        1,        0,        5,        186,        185.2,        142.1,        24.0,        35.2,        0,    
                581,        Folivi,        204760,        Michael Folivi,        57,        Season-long loan to Boreham Wood,        4,        45,        0.0,        0,        0.1,        22615,        16375,        0,        0.0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0.0,        0.0,        0.0,        0.0,        0,    
                582,        Bachmann,        154506,        Daniel Bachmann,        57,        ,        1,        40,        0.0,        0,        0.1,        8688,        4254,        0,        0.0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0.0,        0.0,        0.0,        0.0,        0,    
                609,        Deulofeu,        94924,        Gerard Deulofeu,        57,        ,        3,        55,        4.5,        -5,        0.4,        268483,        248951,        25,        3.6,        433,        1,        1,        2,        3,        0,        0,        0,        0,        0,        0,        3,        87,        92.4,        141.3,        124.0,        35.8,        0,    
                613,        Stewart,        179725,        Carl Stewart,        57,        ,        3,        45,        0.0,        0,        0.0,        459,        326,        0,        0.0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0.0,        0.0,        0.0,        0.0,        0,    
                615,        Lukebakio,        219002,        Dodi Lukebakio,        57,        ,        3,        48,        0.2,        -2,        0.0,        207,        162,        1,        1.0,        15,        0,        0,        0,        1,        0,        0,        0,        0,        0,        0,        0,        5,        6.6,        24.7,        5.0,        3.6,        0,    
                618,        Ndong,        144660,        Didier Ndong,        57,        ,        3,        45,        0.0,        0,        0.0,        909,        556,        0,        0.0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0.0,        0.0,        0.0,        0.0,        0,    
                625,        Mukena,        209420,        Joy Mukena,        57,        ,        2,        40,        0.0,        0,        0.0,        3004,        1484,        0,        0.0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0.0,        0.0,        0.0,        0.0,        0,    
                8,        Gibbs,        42427,        Kieran Gibbs,        35,        ,        2,        50,        17.2,        0,        0.4,        54299,        48209,        86,        2.6,        2826,        0,        2,        8,        44,        0,        0,        0,        3,        0,        0,        2,        483,        484.6,        359.6,        131.0,        97.7,        0,    
                151,        Barry,        1632,        Gareth Barry,        35,        Knee injury - Unknown return date,        3,        44,        12.7,        -1,        0.8,        70718,        137398,        56,        2.2,        1921,        1,        2,        4,        35,        0,        0,        0,        4,        0,        0,        0,        287,        347.8,        274.9,        195.0,        82.0,        0,    
                236,        Sturridge,        40755,        Daniel Sturridge,        35,        ,        4,        79,        4.1,        -1,        0.6,        78626,        94692,        32,        2.1,        541,        2,        1,        3,        8,        0,        0,        0,        0,        0,        0,        0,        131,        136.2,        205.3,        304.0,        64.5,        0,    
                420,        Myhill,        12086,        Boaz Myhill,        35,        ,        1,        40,        0.3,        0,        3.1,        112872,        137408,        1,        1.0,        90,        0,        0,        0,        1,        0,        0,        0,        1,        0,        2,        0,        7,        12.2,        0.0,        0.0,        1.2,        0,    
                421,        Foster,        9089,        Ben Foster,        35,        ,        1,        43,        28.6,        -2,        9.4,        536737,        796577,        123,        3.3,        3330,        0,        0,        10,        55,        0,        0,        0,        2,        0,        99,        11,        635,        716.8,        20.0,        0.0,        73.8,        0,    
                422,        Nyom,        67527,        Allan-Roméo Nyom,        35,        ,        2,        47,        14.9,        -3,        1.1,        176812,        185591,        70,        2.4,        2306,        0,        1,        7,        40,        0,        0,        0,        7,        0,        0,        6,        407,        454.6,        266.7,        23.0,        74.3,        0,    
                423,        Evans,        37642,        Jonny Evans,        35,        ,        2,        49,        15.9,        -1,        1.0,        134223,        132817,        78,        2.8,        2269,        2,        2,        6,        38,        1,        0,        0,        7,        0,        0,        5,        455,        536.2,        104.2,        211.0,        85.1,        0,    
                424,        Dawson,        60232,        Craig Dawson,        35,        ,        2,        48,        18.1,        -2,        1.5,        129651,        335441,        87,        3.1,        2510,        2,        1,        8,        39,        0,        0,        0,        6,        0,        0,        4,        453,        629.6,        181.3,        298.0,        111.2,        0,    
                425,        McAuley,        19272,        Gareth McAuley,        35,        ,        2,        45,        1.8,        -5,        0.5,        7170,        87054,        8,        0.9,        454,        0,        0,        0,        15,        0,        0,        0,        0,        0,        0,        0,        73,        85.4,        4.9,        2.0,        9.3,        0,    
                426,        Livermore,        49944,        Jake Livermore,        35,        ,        3,        48,        18.5,        -2,        0.4,        30890,        19050,        89,        2.6,        2671,        2,        2,        8,        41,        0,        0,        0,        5,        0,        0,        6,        375,        454.6,        313.1,        207.0,        97.8,        0,    
                427,        Chadli,        54908,        Nacer Chadli,        35,        ,        3,        56,        2.7,        -4,        0.2,        9831,        39701,        15,        3.0,        213,        1,        0,        1,        4,        0,        0,        0,        1,        0,        0,        3,        38,        44.4,        26.4,        35.0,        10.6,        0,    
                428,        Morrison,        18008,        James Morrison,        35,        Achilles injury - Unknown return date,        3,        53,        2.5,        -2,        0.0,        2732,        3244,        13,        3.3,        205,        1,        0,        2,        1,        0,        0,        0,        0,        0,        0,        0,        35,        56.0,        40.4,        47.0,        14.5,        0,    
                429,        Yacob,        55829,        Claudio Yacob,        35,        ,        3,        43,        5.3,        -2,        0.2,        23661,        32422,        23,        1.4,        898,        0,        0,        3,        17,        0,        0,        0,        5,        0,        0,        0,        124,        142.8,        29.1,        59.0,        23.2,        0,    
                430,        McClean,        63370,        James McClean,        35,        ,        3,        47,        9.6,        -3,        0.1,        6723,        10241,        45,        1.5,        1391,        1,        0,        6,        20,        1,        0,        0,        7,        0,        0,        1,        153,        237.4,        299.0,        279.0,        80.2,        0,    
                431,        Leko,        173809,        Jonathan Leko,        35,        ,        3,        45,        0.0,        0,        0.0,        1118,        4660,        0,        0.0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0.0,        0.0,        0.0,        0.0,        0,    
                432,        Phillips,        50229,        Matt Phillips,        35,        ,        3,        54,        15.0,        -6,        0.5,        77006,        183288,        81,        2.7,        2087,        2,        3,        10,        32,        0,        0,        0,        3,        0,        0,        3,        276,        370.2,        531.8,        345.0,        124.7,        0,    
